"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2593264","CHEF XIONG","CHEF XIONG","2642165","Restaurant","Risk 1 (High)","2143 S ARCHER AVE ","CHICAGO","IL","60616","2024-04-23T00:00:00.000","Canvass","Fail","2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: UPON ARRIVAL, OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING THE INSPECTION. INSTRUCTED A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE ON SITE WITH THE ORIGINAL CITY OF CHICAGO FOOD SERVICE MANAGER CERTIFICATE POSTED AT ALL TIMES, WHILE OPEN AND OPERATING. PRIORITY FOUNDATION VIOLATION 7-38-012, CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDWASHING SINKS IN THE REAR FOOD PREP AREA AND THE FRONT SERVICE COUNTER/ BEVERAGE PREP AREA WITHOUT HANDWASHING SIGNAGE. INSTRUCTED TO PROVIDE AND MAINTAIN. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE HANDWASHING SINKS IN THE REAR FOOD PREP AREA, BASEMENT FOOD PREP/DISHWASHING AREA, AND THE FRONT SERVICE COUNTER/ BEVERAGE PREP AREA WITH NO HAND DRYING PROVISIONS. INSTRUCTED TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-030(C), CITATION ISSUED | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLDING HOLDING TEMPERATURES OF EGGS ON A PREP TABLE IN THE REAR FOOD PREP AREA AND IN A PREP COOLER IN THE BASEMENT. THE TEMPERATURES OF THE EGGS IN THE PREP AREA RANGED 53.6F-62.0F AND THE EGGS IN THE PREP COOLER IN THE BASEMENT WERE 62.4F. PERSON IN CHARGE DISCARDED APPROXIMATELY 1 BOX OF 15 DOZEN EGGS AND 120 EGGS (APPROXIMATELY 30 LBS) AT $85 PRODUCT DISCARDED. MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.  PRIORITY 7-38-005, CIATION ISSUED | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF PREP COOLER IN THE BASEMENT PREP/ DISHWASHING AREA FOUND AT 56.4F WITH TCS FOODS STORED INSIDE FOR SALE. A HELD FOR INSPECTION TAG HAS PLACED ON UNIT. PLEASE, REVIEW COMMENTS FOR TAG REMOVAL. MUST HAVE COLD HOLDING UNITS AT 41.0F OR BELOW.  PRIORITY 7-38-005, CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED DRY INGREDIENT BOWLS ON A PUSHCART IN THE REAR FOOD PREP AREA WITH NO LABELS. INSTRUCTED TO LABEL ALL FOOD ITEMS WITH COMMON NAMES AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED MICE INFESTATION. APPROXIMATELY OVER 1,000 MICE DROPPINGS THROUGHOUT THE FACILITY. THE FLOORS IN THE MAIN FOOD PREP AREA WERE OBSERVED WITH MICE DROPPINGS: SURROUNDING THE DEEP-FRYING UNITS, THE SHELVING UNITS WITH BOXES OF OIL STORED, THE PUSHCART NEAR THE WALK-IN COOLER, UNDER THE DISHWASHING EQUIPMENT, THE WOK STATION, ON THE STAIRS ON THE STAIRCASE LEADING UP AND DOWNSTAIRS, NEAR THE STAIRCASE LEADING TO UPSTAIRS, UNDER THE STAIRCASE LEADING TO UPSTAIRS, ON THE LEDGE NEAR THE DOOR UPSTAIRS, NEAR THE 1 COMPARTMENT SINK. THE FOLLOWING FLOORS IN THE BASEMENT FOOD PREP/ DISHWASHING AREA WERE OBSERVED WITH MICE DROPPINGS: ON THE STAIRS LEADING TO THE PREP AREA, ALONG THE WALLS WHERE UNUSED EQUIPMENT IS STORED, NEAR THE DEEP FREEZER CHEST, IN THE DRY STORAGE CLOSET. THE FLOOR ON THE SIDE OF SHELVING UNIT AT THE FRONT COUNTER/ BEVERAGE PREP AREA. THE FOLLOWING SURFACES WERE OBSERVED WITH MICE DROPPINGS: ON THE SHELVING UNITS UNDER THE FOOD PREP TABLES IN THE MAIN FOOD PREP/DISHWASHING AREA, ON THE TOPS OF THE CHEMICALS FOR THE LOW TEMPERATURE DISHWASHING MACHINE, ON THE METAL LEDGES OF THE LOW TEMPERATURE DISHWASHING MACHINE, ON THE SHELVING UNITS IN THE DRY STORAGE CLOSET IN THE BASMENT. INSTRUCTED TO REMOVE ALL MICE DROPPINGS, CLEAN AND SANITIZE AFFECTED AREAS AND RECOMMENDED CONTACTING PEST CONTROL FOR A SERVICE PRIORITY VIOLATION 7-38-020 (A), CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A STICKY TRAP HANGING FROM THE CEILING NEAR THE DRY STORAGE CLOSET IN THE BASEMENT PREP/ DISHWASHING AREA FILLED WITH DEAD FLIES. INSTRUCTED TO REMOVE AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOGBOOK ON SITE. MUST PROVIDE RECORD OF VISITS AND SERVICE TICKET THAT SETS FORTH PEST CONTROL IDPH LICENSE NUMBER ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-020 (C), CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN OPENING AT THE BOTTOM OF THE FIRST ENTRANCE DOOR OF FACILITY. INSTRUCTED TO RODENT PROOF MENTIONED DOOR AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A PALLET BEING USED AS A SOURCE OF ELEVATION IN THE WALK-IN COOLER. INSTRUCTED TO REMOVE PALLET AND PROVIDE PROPER SHELVING UNITS IN THE WALK-IN COOLER AT LEAST 6 INCHES FROM FLOOR. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD BUILD UP AND NOT MAINTAINED ON THE INTERIOR OF THE COLD HOLDING UNITS, INCLUDING WALK-IN COOLER AND THE COOKING EQUIPMENT IN THE MAIN FOOD PREP AREA AND THE SHELVING UNITS UNDER THE FOOD PREP TABLES IN THE BASEMENT PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED HOT WATER PRESSURE AT THE HANDWASHING SINK NEXT TO THE DEEP-FRYING UNITS IN THE MAIN FOOD PREP AREA NOT AS STRONG AS THE COLD WATER. INSTRUCTED TO REPAIR AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTDOOR GREASE RECEPTACLE WITH GREASE ENCRUSTED ON THE UNIT AND THE AREA AROUND THE GREASE RECEPTACLE NOT MAINTAINED. INSTRUCTED TO CLEAN AND MAINTAIN THE RECEPTACLE AND AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOORS THROUGHOUT THE UPSTAIRS AND DOWNSTAIRS FACILITY ESPECIALLY IN THE WALK-IN COOLER AND UNDER THE DEEP-FRYING UNITS IN THE PREP WITH FOOD DEBRIS, DIRT AND GREASE. INSTRUCTED TO CLEAN AND MAINTAIN ALL FLOORS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED WALL TILE UNDER THE HANDWASHING SINK NEXT TO THE DEEP-FRYING UNITS. INSTRUCTED TO REPAIR AND SEAL ALL OPENINGS AND CREVICES ON FLOORS, WALLS, AND CEILINGS THROUGHOUT THE FACILITY AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER UNDER THE STAIRCASE IN THE MAIN FOOD PREP AREA AND UNNECCESSARY EQUIPMENT IN THE BASEMENT PREP AREA. INSTRUCTED TO DECLUTTER, ORGANIZE, AND REMOVE UNNECCESSARY EQUIPMENT IN ORDER TO PREVENT POTENTIAL HARBOARAGE POINTS FOR PEST. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THE FILTERS ABOVE THE COOKING EQUIPMENT IN THE FOOD PREP AREA WITH GREASE DROPLET AND NOT CLEAN. INSTRUCTED TO CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CERTIFICATES AT THE TIME OF THE INSPECTION. INSTRUCTED ALL FOD HANDLERS MUST TAKE FOOD HANDLER COURSE AND MAINTAIN RECORDS ON SITE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CERTIFIED FOOD MANAGER WITHOUT ALLERGEN TRAINING CERTIFICATE. INSTRUCTED FOOD MANAGER MUST TAKEN ALLERGEN COURSE AND MAINTAIN RECORDS ON SITE.","41.85340916590808","-87.63341849459391","(41.85340916590808, -87.63341849459391)"
"2593273","CHEESIE'S PUB & GRUB","CHEESIE'S PUB & GRUB","2962271",,"All","6544-6546 W ARCHER AVE ","CHICAGO","IL","60638","2024-04-23T00:00:00.000","License","Not Ready",,"41.7923707626674","-87.78608432335986","(41.7923707626674, -87.78608432335986)"
"2593227","PLATINUM COFFEE INC/DUNKIN DONUT BASKIN ROBBINS","DUNKIN DONUT/BASKIN ROBBINS","2658892","Restaurant","Risk 2 (Medium)","6254 N WESTERN AVE ","CHICAGO","IL","60659","2024-04-23T00:00:00.000","Complaint","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments:  NO ORIGINAL AND VALID CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE POSTED NOR PROVIDED ON SITE FOR PRESENT MANAGER ON DUTY. INSTRUCTED TO PROVIDE. A LEAST ONE CERTIFIED FOOD MANAGER MUST BE ON SITE WHEN FOOD IS HANDLED(MILK,EGGS ETC..  PRIORITY FOUNDATION: 7-38-012, CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE/FOOD NOT PROTECTED. INTERIOR OF THE ICE MACHINES UPPER WATER RESERVOIR, ICE BIN, AND ALL ICE CONTACT SIDES AND INTERIOR OF THE MACHINE WITH EXCESSIVE BLACK  SLIME SUBSTANCE DRIPPING DOWN INTO THE ICE. ICE OS USED FOR HUMAN CONSUMPTION INSTRUCTED TO CLEAN AND SANITIZE THE INTERIOR OF THE ICE MACHINE THROUGHOUT.  PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN AND DAMAGED GASKET AT REACH IN COOLER AT FRONT SERVICE AREA. INSTRUCTED MANAGER TO REPLACE DAMAGED GASKET. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CONDENSER UNIT INSIDE THE WALK-IN FREEZER PIPE IS LEAKING, CAUSING ICE BUILD UP. INSTRUCTED TO REPAIR. NO FOOD UNDER THE UNIT. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED HAND SINK IN REAR PREPARATION AREA TO BE SOILED AND COVERED IN RESIDUE. INSTRUCTED MANAGER TO CLEAN, SANITIZE, AND MAINTAIN HAND WASHING SINKS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD DEBRIS, SEASONINGS, AND CRUMBS ON TOP OF EQUIPMENT AND ALONG THE UNUSED OVENS NEAR PROOFING CABINET. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN AREA FREE OF FOOD DEBRIS AND FOOD RESIDUE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAK IN WATER FILTER LOCATED BELOW 3 COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN AREA FREE OF LEAKS. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: WE OBSERVED  OUTSIDE GARBAGE AREA NOT MAINTAINED AROUND AND UNDER THE CONTAINERS WITH A LOT OF EMPTY COFFEE CUPS, PAPER  EMPTY CONTAINER AND A LOT OF TRASH; ALSO OBSERVED LARGE DUMPSTER WITH BENT LID UPWARDS AND HOLE PRESENT IN LID; ALSO ALONG THE WALL OF THE PREMISES BY THE ENTRANCE DOOR  A BROKEN CEMENT CONTAINER WITH NO TRASH CONTAINER. OBSERVED TRASH IS PLACED ON GROUND AND INSIDE THE SAID BROKEN CONTAINER. PRIORITY FOUNDATION VIOLATION:7-38-020(B) CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED UNUSED PROOFING MACHINE AND SMALL GRILLS STORED IN REAR BAKING AREA. INSTRUCTED MANAGER TO REMOVE AND MANTAIN AREA FREE OF ANY EQUIPMENT NOT NECESSARY TO OPERATION OF FACILITY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DAMAGED FLOOR TILES AND MISSING DRAIN COVER BELOW ICE MACHINE, AND DAMAGED WALL COVER NEAR UTILITY SINK IN REAR STORAGE AREA. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN DAMAGED AREAS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED ONE OF TWO LIGHT BULBS NOT WORKING IN BOTH THE WALK IN COOLER AND FREEZER. INSTRUCTED MANAGER TO REPAIR OR REPLACE TO PROVIDE APPROPRIATE LIGHTING FOR THE WALK IN COOLER AND WALK IN FREEZER. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM:1-5-22,REPORT#2546169   #51)5-204.12: UNABLE TO FIND LOCATION OF BACK FLOW PREVENTION DEVICES FOR WATER SUPPLY TO THE CAPPUCCINO/ESPRESSO MACHINE, REAR COFFEE BREWER AND HOSE CONNECTION UNDER REAR THREE COMPARTMENT SINK. BACK FLOW PREVENTION DEVICES MUST BE VISIBLE AND LOCATABLE FOR THE ABOVE.  PRIORITY FOUNDATION VIOLATION:7-42-090,CITATION ISSUED","41.995704951379196","-87.68996400149155","(41.995704951379196, -87.68996400149155)"
"2593225","WILDBERRY PANCAKES & CAFE","WILDBERRY CAFE","2088572","Restaurant","Risk 1 (High)","130 E RANDOLPH ST ","CHICAGO","IL","60601","2024-04-23T00:00:00.000","Short Form Complaint","Pass","41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED WIPE CLOTHS STORED ON THE CUTTING BOARDS AND PREP TABLES THROUGHOUT THE COOK LINE. INSTRUCTED TO KEEP ALL WET WIPING CLOTHS STORED IN PROPER SANIZING SOLUTION WHEN NOT IN USE. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED PLASTIC SINGLE SERVICE TRAYS STORED FACING UP ON THE COOK LINE SHELVING. INSTRUCTED TO INVERT ALL SINGLE SERVICE ITEMS TO PROTECT FROM OVERHEAD CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN GASKETS ON THE TWO DOOR MILK COOLER NEXT TO PRODUCE WALK-IN COOLER IN THE BASEMENT. INSTRUCTED TO REPAIR AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DUST BUILD UP ON THE FAN GUARDS IN BOTH WALK-IN COOLERS IN THE BASEMENT. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN AND MAINTAIN FLOORS AND FLOOR DRAINS THROUGHOUT THE KITCHEN AND DISHWASHING AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO LIGHTING IN THE WALK-IN FREEZER IN THE BASEMENT. INSTRUCTED TO PROVIDE LIGHTING AND MAINTAIN","41.884588371969095","-87.62327256105529","(41.884588371969095, -87.62327256105529)"
"2593233","LEARN TOGETHER GROW TOGETHER CHILD DEVELOPMENT CEN","LEARN TOGETHER GROW TOGETHER CHILD DEVELOPMENT CEN","2216149","Children's Services Facility","Risk 1 (High)","1455 W 63RD ST ","CHICAGO","IL","60636","2024-04-23T00:00:00.000","Canvass","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HOT RUNNING WATER TEMPERATURE AT HAND SINKS IN PRE-SCHOOL ROOM-90.3F.INFANTS ROOM-89.6F.KIDS TOILET ROOM HAND SINKS -79.9F,85.8F,78.8F.STAFF TOILET ROOM-91.4F. MUST HAVE HOT RUNNING WATER AT 100.0F MUST REPAIR AND MAINTAIN.(PRIORITY 7-38-030(C)(CITATION ISSUED) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP IN LEFT CORNER OF INFANTS EXIT DOOR MUST MAKE DOOR TIGHT FITTING. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT MULTI-USE UTENSILS ON DISH STORAGE SHELVES IN KITCHEN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DUST BUILD UP FROM SHELVING UNITS IN PRESCHOOL ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE PRE-SCHOOL STAINED CEILING TILES & DAMAGED WALL BASE TRIM.TODDLERS-DAMAGED AND LOOSE FLOOR TRIM AROUND FLOOR TILES & STAINED CEILING TILES.INFANTS ROOM-DAMAGED FLOOR TILE NEAR REAR DOOR,STAINED CEILING TILES AND WATER DAMAGED WALLS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP ON WALLS IN PRE-SCHOOL & TODDLERS ROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE MISSING FILTERS AT HOOD OF COOKING EQUIPMENT.","41.779401903879254","-87.66155231397745","(41.779401903879254, -87.66155231397745)"
"2593247","ROOSEVELT UNIVERSITY DINING SERVICES","ROOSEVELT UNIVERSITY DINING SERVICES","2156647","UNIVERSITY CAFETERIA","Risk 1 (High)","425 S WABASH AVE ","CHICAGO","IL","60605","2024-04-23T00:00:00.000","Canvass","Fail","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: Weak hot and cold water pressure at grill hand sink, instructed to provide under city pressure. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: High temps conveyor dish washing machine not sanitizing at final rinse, final rinse temp was at 129f while the machine being used, instructed manager to provide  180f at final rinse. machine tagged not allowed to use must contact the office of CDPH for tag removal inspection. Priority violation 7-38-025. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Found about 100 fruit fruit flies on dish washing area ceiling, instructed manager to eliminate insects activity, pest control service recommended. Priority foundation violation 7-38-020. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: No irreversible thermometer/ heat strips for high temp dish washing machine. instructed manager to obtain. Priority foundation violation 7-38-005.","41.876355243416114","-87.62589550409555","(41.876355243416114, -87.62589550409555)"
"2593275","PROVARE","PROVARE","2906084","Restaurant","Risk 1 (High)","1523-1527 W CHICAGO AVE ","CHICAGO","IL","60642","2024-04-23T00:00:00.000","Complaint Re-Inspection","Pass","43. IN-USE UTENSILS: PROPERLY STORED - Comments: 3-304.12  OBSERVED THE ICE SCOOP IN THE BASEMENT STORED ON A PIECE OF EQUIPMENT. MANAGEMENT INSTRUCTED TO STORE THE ICE SCOOP INSIDE A CLEAN CONTAINER.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13  CLEAN THE TOP OF THE LOW-TEMPERATURE DISH MACHINE IN THE BASEMENT.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15  REPAIR THE LEFT SINK STOPPER LEVER AT THE 3-COMPARTMENT SINK IN THE BASEMENT DISH ROOM.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.11  REPAIR THE BROKEN FLOOR TILE IN THE WOMEN'S FIRST-FLOOR WASHROOM. REPAIR THE OPENINGS IN THE WALLS OF THE BACK CORNER OF THE KITCHEN BETWEEN THE REFRIGERATOR AND DEEP FRYERS. REPAIR THE OPENINGS IN THE WALLS AND CEILING OF THE BASEMENT DISHROOM AND COVER OR PAINT THE WALLS AND DRYWALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114  REMOVE TRASH AND GARBAGE FROM THE FLOOR OF THE BASEMENT ELECTRICAL ROOM.","41.89598601947587","-87.6658140002963","(41.89598601947587, -87.6658140002963)"
"2593220","INA MAE TAVERN & PACKAGED GOODS, INC","INA MAE TAVERN & PACKAGED GOODS","2601063","Restaurant","Risk 1 (High)","1415 N WOOD ST ","CHICAGO","IL","60622","2024-04-23T00:00:00.000","Canvass Re-Inspection","Pass",,"41.90758320894764","-87.67234841089311","(41.90758320894764, -87.67234841089311)"
"2593302","PAPA SANTIAGOS PIZZERIA","PAPA SANTIAGOS PIZZERIA","2432280","Restaurant","Risk 1 (High)","4045 W 47TH ST ","CHICAGO","IL","60632","2024-04-23T00:00:00.000","Canvass Re-Inspection","Pass","47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 OBSERVED CARDBOARD ON MULTIPLE SHELVES IN THE DRY STORAGE AREA IN THE BASEMENT. INSTRUCTED THE PERSON IN CHARGE TO REMOVE ALL CARDBOARD AND MAINTAIN IT. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13 OBSERVED BUILD-UP OF SPILLAGE AND RESIDUE ON INTERIORS AND DOORS OF COLD HOLD UNITS. INSTRUCTED THE PERSON IN CHARGE TO CLEAN AND MAINTAIN | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO COVERED RECEPTACLE IN THE UNISEX RESTROOM. INSTRUCTED PERSON IN CHARGE TO PROVIDE COVERED RECEPTACLE AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED CLUTTER AND UNUSED EQUIPMENT IN BASE STORAGE/PREP AREAS. INSTRUCTED THE PERSON IN CHARGE TO REMOVE UNUSED EQUIPMENT AND MAINTAIN ALL ITEMS AT LEAST SIX INCHES FROM THE FLOOR AT ALL TIMES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11	OBSERVED MULTIPLE AREAS ALONG THE BASEBOARD OF THE WALL TO HAVE HOLES IN THE BASEMENT PREP AREA. OBSERVED HOLES IN THE FURNACE ROOM CONCRETE FLOOR.INSTRUCTED THE PERSON IN CHARGE TO REPAIR ALL AREAS TO BE SMOOTH AND EASILY CLEANABLE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-303.11 OBSERVED BLOWN LIGHT IN HOOD VENTILATION SYSTEM. INSTRUCTED PERSON IN CHARGE REPLACE AND MAINTAIN.","41.807739585535536","-87.72532519083764","(41.807739585535536, -87.72532519083764)"
"2593279","BIG DADDY FOOD AND MORE","BIG DADDY FOOD AND MORE","2966079","Grocery Store","Risk 2 (Medium)","3845 W ROOSEVELT RD ","CHICAGO","IL","60624","2024-04-23T00:00:00.000","License","Fail","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED REAR DOOR NEAR CHIP RACKS WITH 1/4 INCH GAP AT BOTTOM OF DOOR. INSTRUCTED TO ENCLOSE TO PREVENT PEST ENTRY. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED 3-COMPARTMENT SINK NOT IN PROPER WORKING ORDER. WHEN WATER IS DRAINED IN ONE COMPARTMENT, ANOTHER ONE POOLS ONTO THE FLOOR FROM THE FLOOR DRAIN; INSTRUCTED MANAGER TO SERVICE THE 3-COMPARTMENT SINK. PRIORITY FOUNDATION VIOLATION #7-38-025. CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED INTERIOR SURFACES OF 2-DOOR COOLER AND DISPLAY COOLER WITH DELI MEATS/CHEESES STORED INSIDE IN REAR PREP AREA WITH EXCESSIVE SPILLS AND FOOD RESIDUE. INSTRUCTED TO CFOOD DEBRISLEAN AND MAINTAIN EQUIPMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS IN THE REAR STORAGE AREA WITH FOOD DEBRIS THROUGHOUT. INSTRUCTED TO CLEAN AND MAINTAIN.","41.866106306584015","-87.72194012690277","(41.866106306584015, -87.72194012690277)"
