"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"7158336","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","EXTERIOR:W   :","REAR OF PROPERTY BIKE LOCK AT REAR GATE USED AS MAIN EXIT. (DANGEROUS AND HAZARDOUS).","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7157650","2024-05-01T13:34:25.000","2024-05-01T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","NORTH ELEVATION / SILLS - WASHED OUT MORTAR.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","371335","14328231","FAILED","N","COMPLAINT","CONSERVATION","10931 S VERNON AVE","10931","S","VERNON","AVE","510734",,"41.695533268","-87.612086999","
,  
(41.69553326761782, -87.61208699945054)"
"7158408","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN138056","OPEN",,"DEBRIS, EXCESSIVE","EXTERIOR:S   :","LEAVES, DEBRIS THROUGHOUT SIDE OF BUILDING","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7158353","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN105035","OPEN",,"REPAIR DOOR HARDWARE","EXTERIOR:E   :","EXTERIOR DOORS AT PROPERTY DO NOT LACTCH","Repair or replace door hardware. (13-196-550)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7160198","2024-05-01T07:20:06.000","2024-05-01T00:00:00.000","CN031023","OPEN",,"FIRE EXTNGSHR RECHARGE & TAG","OTHER   :    :OTHER","FIRE EXTINGUISHERS IN ELECTRICAL SERVICE ROOM AND PUMPING ROOM EXPIRED (FROM 2018)","Failed to maintain properly charged fire extinguisher and to attach tag which clearly indicates recharge date and signature of the person who performed the recharge.  (15-16-680)","293822","14330129","FAILED","N","COMPLAINT","CONSERVATION","400 E 41ST ST","400","E","41ST","ST","17902",,"41.8203495","-87.616514109","
,  
(41.82034950030901, -87.61651410947175)"
"7157628","2024-05-01T10:43:45.000","2024-05-01T00:00:00.000","CN065034","OPEN",,"REPAIR WINDOW SILLS","OTHER   :    :OTHER","WEST ELEVATION / SILLS - WASHED OUT MORTAR.","Failed to maintain window sill in good repair and free from cracks and defects.  (13-196-530(e), 13-196-550, 13-196-641)","371335","14328227","FAILED","N","COMPLAINT","CONSERVATION","315 E 76TH ST","315","E","76TH","ST","416491",,"41.75642898","-87.617595036","
,  
(41.75642897960526, -87.61759503568932)"
"7159451","2024-05-01T08:09:43.000","2024-05-01T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","OTHER   :    :OTHER","REAR ELEVATION /WOOD PRIVACY FENCE - SECTION OF FENCE ERECTED OVER PROPERTY LINE ON NEIGHBORING LOT, SECTION TO BE REMOVED.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","451988","14329748","FAILED","N","COMPLAINT","CONSERVATION","3845 W ADDISON ST","3845","W","ADDISON","ST","133224",,"41.946303284","-87.724347984","
,  
(41.946303283819184, -87.724347984027)"
"7158446","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN074014","OPEN",,"SERVICE WALK, PASSAGE, AREAWAY","EXTERIOR:E   :","SERVICEWALK - CRACKED CONCRETE","Failed to maintain exterior service walks, passage and areaways in clean, sanitary and safe condition.  (13-196-630, 13-196-641)","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7159629","2024-05-01T11:42:09.000","2024-05-01T00:00:00.000","CN063014","OPEN",,"CHIMNEY","OTHER   :    :OTHER","CHIMNEY - SPALLED BRICK SECTIONS WITH WASHED OUT MORTAR JOINTS.","Failed to maintain chimney in safe and sound working condition.  (13-196-590, 13-196-530(b) and (c), 13-196-641)","451988","14329872","FAILED","N","COMPLAINT","CONSERVATION","4876 N CLARK ST","4876","N","CLARK","ST","185305","31","41.971116235","-87.667897317","
,  
(41.971116234642615, -87.66789731675651)"
"7159374","2024-05-07T07:42:58.000","2024-05-01T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"CAR 19 HOISTWAY: REMOVE ALL COMBUSTIBLE MATERIAL FROM HOISTWAY.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","385618","14212847","FAILED","N","PERMIT","ELEVATOR","227 W MONROE ST","227","W","MONROE","ST","14800",,"41.88053925","-87.634592464","
,  
(41.88053924995021, -87.63459246351388)"
"7158341","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN105015","OPEN",,"REPAIR DOOR, INT.","INTERIOR:002 :","BROKEN DOORS MULTIPLE AREAS THROUGHOUT INTERIOR OF PROPERTY","Repair or replace defective door. (13-196-550)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7158448","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN015062","OPEN",,"OBSTRUCTIONS IN EXIT WAY","EXTERIOR:W   :","ROTTING SHEET OF PLYWOOD ON SERVICEWALK OBSTRUCTING EXITWAY","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7157615","2024-05-01T09:53:13.000","2024-05-01T00:00:00.000","CN106015","OPEN",,"REPAIR INTERIOR STAIR SYSTEM","OTHER   :    :OTHER","7648 / INTERIOR STAIRWAY / BALLUSTER - MISSING.","Failed to maintain interior stairway system in safe condition and sound repair. (13-196-570)","371335","14328225","FAILED","N","COMPLAINT","CONSERVATION","7646 S STEWART AVE","7646","S","STEWART","AVE","20774",,"41.754859116","-87.634549449","
,  
(41.754859115947596, -87.63454944910214)"
"7158399","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN041063","OPEN",,"CUT OR REMOVE HIGH WEEDS","EXTERIOR:E   :","EAST, WEST ELEVATIONS - WEEDS THROUGHOUT FRONT AND REAR YARDS","Failed to cut or remove weeds, grass or other growth that present a fire hazard.  (15-4-970)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7158439","2024-05-01T09:27:48.000","2024-05-01T00:00:00.000","CN101015","OPEN",,"REPAIR INTERIOR WALLS/CEILING","INTERIOR:001 :","1ST FLOOR/BATHROOM - CEILING - LARGE HOLE, DRYWALL MISSING; BROWN STAINS ON CEILING; KITCHEN/CEILING & WALLS - ROUGH PATCHES; SAGGING AND BUCKLING; BUBBLING PAINT; LOOSE DRYWALL ON WALLS;2ND FLOOR/BATHROOM - EXTRA DRYWALL USED TO COVER HOLES IN WALLS AND CEILING RESULTING IN ROUGH, PROTRUDING PATCHWORK","Failed to maintain interior walls and ceilings free from holes or cracks.  (13-19-540(c))","BL01000","14328805","FAILED","N","COMPLAINT","CONSERVATION","7344 S LANGLEY AVE","7344","S","LANGLEY","AVE","404439",,"41.760848207","-87.608042643","
,  
(41.760848207139254, -87.60804264286865)"
"7158730","2024-05-01T14:14:30.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","WEST ELEVATION / EXTERIOR WALL - MASONRY FRACTURES WITH WASHED OUT MORTAR.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","371335","14328993","FAILED","N","COMPLAINT","CONSERVATION","10951 S DR MARTIN L KING JR DR","10951","S","DR MARTIN L KING JR","DR","21684",,"41.694882968","-87.613286768","
,  
(41.69488296751626, -87.61328676848878)"
"7158407","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:S   :","EXTERIOR WALL - BENT, PROTRUDING SIDING NEAR REAR ENTRY DOOR; WASHED OUT MORTAR","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7157514","2024-05-01T15:24:17.000","2024-05-01T00:00:00.000","CN077014","OPEN",,"REPAIR FENCE","EXTERIOR:S   :","FRONT ELEVATION - LOOSE AND BROKEN FENCE POSTS.","Failed to maintain fence in good condition and repair.  (7-28-060, 13-196-630, 13-196-641)","BL00904","14125208","FAILED","N","PERIODIC","CONSERVATION","4816 W ST PAUL AVE","4816","W","ST PAUL","AVE","6084",,"41.912473429","-87.746693893","
,  
(41.91247342941673, -87.74669389256017)"
"7159226","2024-05-06T15:44:15.000","2024-05-01T00:00:00.000","CN073044","OPEN",,"REPAIR EXTERIOR DOOR HARDWARE",,"SOCCER FIELD SOUTHWEST EXIT DOOR REQUIRES EXCESSIVE FORCE TO OPEN","Failed to maintain exterior door hardware in good condition and repair.  (13-196-550(d), 13-196-641)","104976","14078356","FAILED","N","PERIODIC","SPECIAL INSPECTION PROGRAM","1434 S LOOMIS ST","1434","S","LOOMIS","ST","675317",,"41.862325135","-87.661590134","
,  
(41.862325134680184, -87.66159013355703)"
"7158489","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","EXTERIOR:E   :","EXTERIOR WALL - WASHED OUT MORTAR UNDERNEATH 3RD FLOOR WINDOWS","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7159380","2024-05-07T07:43:49.000","2024-05-01T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE 10 FOOT CANDLES OF ILLUMINATION THROUGHOUT PITS.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","385618","14212847","FAILED","N","PERMIT","ELEVATOR","227 W MONROE ST","227","W","MONROE","ST","14800",,"41.88053925","-87.634592464","
,  
(41.88053924995021, -87.63459246351388)"
"7157641","2024-05-01T11:20:54.000","2024-05-01T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","WEST ELEVATION / 3 STORY WOOD PORCH AS VIEWED FROM ALLEY / COLUMN HALF LAP JOINTS - UNDERSIZED WITH AND FASTENED WITH  A SINGLE BOLT. COLUMNS - DOUBLE NOTCHED AT BEAM CONNECTIONS. JOISTS - FASTENED WITH NAILS ONLY. LARGE PIT BULL IS LOOSE ON THE REAR PORCH AT TIME OF INSEPTION, UNABLE TO COMLETE INSPECTION OF 3 STORY WOOD PORCH","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","14328229","FAILED","N","COMPLAINT","CONSERVATION","7846 S EAST END AVE","7846","S","EAST END","AVE","419510","50","41.751942139","-87.583464701","
,  
(41.7519421387077, -87.58346470121259)"
"7158495","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN104035","OPEN",,"MAINTAIN WINDOW","EXTERIOR:S   :","SOUTH, NORTH ELEVATIONS - GLASS BLOCK WINDOWS - GAPS, OPENINGS ABOVE ARCHED HEADERS","Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f))","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7158057","2024-05-01T15:28:09.000","2024-05-01T00:00:00.000","CN065014","OPEN",,"REPAIR LINTELS","EXTERIOR:N   :","ALL ELEVATIONS  -RUSTED LINTELS.","Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","BL00904","13853169","FAILED","N","PERIODIC","CONSERVATION","107 N LOTUS AVE","107","N","LOTUS","AVE","1616",,"41.882558042","-87.761471436","
,  
(41.88255804241793, -87.76147143599329)"
"7158492","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN076034","OPEN",,"REPAIR GUTTER","EXTERIOR:E   :","GUTTER - RUSTING","Failed to maintain roof gutters in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7159980","2024-05-07T14:23:51.000","2024-05-01T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE PUSH/PULL STOP BUTTON IN ALL PITS FOR FINAL.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","14327961","FAILED","N","PERMIT","ELEVATOR","120 E DELAWARE PL","120","E","DELAWARE","PL","3896",,"41.899304096","-87.625236491","
,  
(41.89930409644498, -87.62523649147974)"
"7088600","2024-05-08T07:27:22.000","2024-05-01T00:00:00.000","EV1111","OPEN",,"MAINTAIN OR REPAIR HYDRO ELEVA",,"PROVIDE UPDATED MCP AND FIRE SERVICE TEST LOGS.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","14176237","FAILED","N","PERIODIC","ELEVATOR","445 N SACRAMENTO BLVD","445","N","SACRAMENTO","BLVD","39592",,"41.889867745","-87.701419705","
,  
(41.889867745157225, -87.70141970525782)"
"7159556","2024-05-01T10:44:08.000","2024-05-01T00:00:00.000","CN131026","OPEN",,"REPAIR SCREENS","OTHER   :    :OTHER","FRONT ELEVATION /WINDOW SCREENS - RIPPED.","Repair or replace defective screen. (13-196-560 B)","451988","14329836","FAILED","N","COMPLAINT","CONSERVATION","4187 N CLARENDON AVE","4187","N","CLARENDON","AVE","10116",,"41.958134115","-87.649657091","
,  
(41.95813411500559, -87.64965709096715)"
"7158340","2024-05-01T07:36:45.000","2024-05-01T00:00:00.000","CN104015","OPEN",,"REPLCE WINDOW PANES, PLEXGLAS","EXTERIOR:W   :","BROKEN WINDOWS VARIOUS AREAS THROUGHOUT PROPERTY.","Replace broken, missing or defective window panes. (13-196-550 A)","398921","14328753","FAILED","N","COMPLAINT","CONSERVATION","7800 S COLFAX AVE","7800","S","COLFAX","AVE","20617","49","41.75351692","-87.561565267","
,  
(41.75351692038232, -87.56156526657476)"
"7158403","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN062034","OPEN",,"REPAIR COPING","EXTERIOR:N   :","COPING TILES - MISSING AT NW CORNER","Failed to maintain roof coping in good repair and free from cracks defects.  (13-196-530, 13-196-530(c) and 13-196-641)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7159630","2024-05-01T11:42:09.000","2024-05-01T00:00:00.000","CN062034","OPEN",,"REPAIR COPING","OTHER   :    :OTHER","FRONT ELEVATION /COPING - OPEN MORTAR JOINTS.","Failed to maintain roof coping in good repair and free from cracks defects.  (13-196-530, 13-196-530(c) and 13-196-641)","451988","14329872","FAILED","N","COMPLAINT","CONSERVATION","4876 N CLARK ST","4876","N","CLARK","ST","185305","31","41.971116235","-87.667897317","
,  
(41.971116234642615, -87.66789731675651)"
"7157657","2024-05-01T15:00:44.000","2024-05-01T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","NORTH AND SOUTH ELEVATIONS / ALUMINUM SIDING - LOOSE WITH GAPS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","371335","14328233","FAILED","N","COMPLAINT","CONSERVATION","301 W 108TH ST","301","W","108TH","ST","512831",,"41.697853618","-87.630556117","
,  
(41.6978536181355, -87.63055611661935)"
"7159492","2024-05-01T09:33:35.000","2024-05-01T00:00:00.000","CN062014","OPEN",,"PARAPET & COPING","OTHER   :    :OTHER","WEST ELEVATION /PARAPET - OPEN MORTAR JOINTS. WEST ELEVATION /COPING - OPEN MORTAR JOINTS.","Failed to maintain the parapet wall and coping in good repair and free from cracks and defects.  (13-196-530, 13-196-530(e) and 13-196-641)","451988","14102727","FAILED","N","PERIODIC","CONSERVATION","1434 W JARVIS AVE","1434","W","JARVIS","AVE","13945",,"42.016170802","-87.667542796","
,  
(42.01617080248836, -87.66754279631171)"
"7158410","2024-05-01T08:59:36.000","2024-05-01T00:00:00.000","CN062024","OPEN",,"PARAPET","EXTERIOR:S   :","PARAPET WALL - WASHED OUT MORTAR","Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641)","BL01000","14328783","FAILED","N","COMPLAINT","CONSERVATION","7340 S YALE AVE","7340","S","YALE","AVE","26164",,"41.760553728","-87.631036482","
,  
(41.76055372799078, -87.63103648207158)"
"7158487","2024-05-01T10:14:04.000","2024-05-01T00:00:00.000","CN138056","OPEN",,"DEBRIS, EXCESSIVE","EXTERIOR:E   :","EAST, SOUTH ELEVATIONS - TRASH, DEBRIS","Remove accumulation of refuse and debris and keep premises clean. (13-196-580, 13-196-630)","BL01000","14328824","FAILED","N","COMPLAINT","CONSERVATION","7625 S YATES BLVD","7625","S","YATES","BLVD","421331",,"41.756400196","-87.566174625","
,  
(41.75640019625272, -87.56617462450838)"
"7157817","2024-05-01T12:16:20.000","2024-05-01T00:00:00.000","CN103015","OPEN",,"REPAIR FLOOR","OTHER   :    :OTHER","APT 3  AT KITCHEN WALL / FLOOR SAGGING WITH VOIDS UNDER LAMINATE FLOORING. APT 9 / FLOORS AT BEDROOM LIVING ROOM AND KITCHEN - SAGGING AND SETTLED OUT OF LEVEL. BEDROOM CLOSET WALLS - GAPS AT BOTTOMS. FLOOR UNDER BEDROOM CARPETING HAS VOIDS AND LOW SPOTS. UNABLE TO VERIFY STRUCTURAL CONDITION OF 3RD FLOOR DECK STRUCTURE.","Failed to maintain floor free from holes and wide cracks and free from loose, warped, protruding or rotting floor boards.  (13-196-540(a) and (b))","371335","14328418","FAILED","N","COMPLAINT","CONSERVATION","7948 S GREENWOOD AVE","7948","S","GREENWOOD","AVE","430764","51","41.749930606","-87.598023764","
,  
(41.74993060568612, -87.59802376375009)"
"7160049","2024-05-01T14:16:05.000","2024-05-01T00:00:00.000","CN067014","OPEN",,"REPAIR ROOF","OTHER   :    :OTHER","ROOFING MATERIAL DETERIORATED, LOOSE, AND MISSING SECTIONS; LARGE HOLES IN ROOF.","Failed to maintain roof in sound condition and repair, watertight and free from defects.  (13-196-530, 13-196-530(c) and 13-196-641)","282126","14329995","FAILED","N","COMPLAINT","CONSERVATION","4569 N MCVICKER AVE","4569","N","MCVICKER","AVE","183148",,"41.964093432","-87.778216705","
,  
(41.964093431707134, -87.77821670508905)"
