"station_name","measurement_timestamp","air_temperature","wet_bulb_temperature","humidity","rain_intensity","interval_rain","total_rain","precipitation_type","wind_direction","wind_speed","maximum_wind_speed","barometric_pressure","solar_radiation","heading","battery_life","measurement_timestamp_label","measurement_id"
"Oak Street Weather Station","2024-04-21T12:00:00.000","11.6","5","32","0","0","15.3","0","344","2.4","5.8","1000.8","796","358","11.9","04/21/2024 12:00 PM","OakStreetWeatherStation202404211200"
"Foster Weather Station","2024-04-21T11:00:00.000","8.56",,"38",,"0",,,"0","3.3","0","999.7","733",,"15.1","04/21/2024 11:00 AM","FosterWeatherStation202404211100"
"Oak Street Weather Station","2024-04-21T11:00:00.000","9.8","4.3","39","0","0","15.3","0","235","1.7","4.2","1001.4","728","358","11.9","04/21/2024 11:00 AM","OakStreetWeatherStation202404211100"
"Foster Weather Station","2024-04-21T10:00:00.000","7.28",,"40",,"0",,,"0","3.3","0","999.7","606",,"15.1","04/21/2024 10:00 AM","FosterWeatherStation202404211000"
"Oak Street Weather Station","2024-04-21T10:00:00.000","8.1","3.5","44","0","0","15.3","0","238","2","5","1001.5","614","358","12","04/21/2024 10:00 AM","OakStreetWeatherStation202404211000"
"Foster Weather Station","2024-04-21T09:00:00.000","5.67",,"46",,"0",,,"0","3.3","0","999.7","447",,"15.2","04/21/2024 9:00 AM","FosterWeatherStation202404210900"
"Oak Street Weather Station","2024-04-21T09:00:00.000","7.3","2.9","46","0","0","15.3","0","266","0.8","1.9","1001.3","473","358","12.1","04/21/2024 9:00 AM","OakStreetWeatherStation202404210900"
"Foster Weather Station","2024-04-21T08:00:00.000","3.89",,"50",,"0.08",,,"0","3.3","0","999.7","274",,"15.2","04/21/2024 8:00 AM","FosterWeatherStation202404210800"
"Oak Street Weather Station","2024-04-21T08:00:00.000","5.7","1.9","50","0","0","15.3","0","346","1","2.5","1001.4","338","358","12","04/21/2024 8:00 AM","OakStreetWeatherStation202404210800"
"Foster Weather Station","2024-04-21T07:00:00.000","2.67",,"53",,"0",,,"0","3.3","0","999.3","106",,"15.1","04/21/2024 7:00 AM","FosterWeatherStation202404210700"
"Oak Street Weather Station","2024-04-21T07:00:00.000","4.1","0.8","54","0","0","15.3","0","265","2.6","5.5","1001.1","36","358","11.9","04/21/2024 7:00 AM","OakStreetWeatherStation202404210700"
"Foster Weather Station","2024-04-21T06:00:00.000","2.78",,"52",,"0",,,"0","3.3","0","999","8",,"15.2","04/21/2024 6:00 AM","FosterWeatherStation202404210600"
"Oak Street Weather Station","2024-04-21T06:00:00.000","3.8","0.5","53","0","0","15.3","0","265","0.6","1","1000.8","5","358","11.9","04/21/2024 6:00 AM","OakStreetWeatherStation202404210600"
"Foster Weather Station","2024-04-21T05:00:00.000","3.28",,"50",,"0",,,"0","3.3","0","999","5",,"15.2","04/21/2024 5:00 AM","FosterWeatherStation202404210500"
"Oak Street Weather Station","2024-04-21T05:00:00.000","4.4","0.9","50","0","0","15.3","0","348","2","3.5","1000.8","1","358","11.8","04/21/2024 5:00 AM","OakStreetWeatherStation202404210500"
"Foster Weather Station","2024-04-21T04:00:00.000","3.78",,"47",,"0",,,"0","3.3","0","999","5",,"15.2","04/21/2024 4:00 AM","FosterWeatherStation202404210400"
"Oak Street Weather Station","2024-04-21T04:00:00.000","4.9","1.1","49","0","0","15.3","0","354","1.7","3.1","1001","1","358","11.9","04/21/2024 4:00 AM","OakStreetWeatherStation202404210400"
"Foster Weather Station","2024-04-21T03:00:00.000","3.89",,"46",,"0",,,"0","3.3","0","999","6",,"15.2","04/21/2024 3:00 AM","FosterWeatherStation202404210300"
"Oak Street Weather Station","2024-04-21T03:00:00.000","5","1.1","47","0","0","15.3","0","340","2.2","3","1000.9","1","357","12","04/21/2024 3:00 AM","OakStreetWeatherStation202404210300"
"Foster Weather Station","2024-04-21T02:00:00.000","3.89",,"44",,"0",,,"0","3.3","0","999","4",,"15.2","04/21/2024 2:00 AM","FosterWeatherStation202404210200"
"Oak Street Weather Station","2024-04-21T02:00:00.000","4.9","1","47","0","0","15.3","0","7","1.5","3.4","1000.9","1","358","11.8","04/21/2024 2:00 AM","OakStreetWeatherStation202404210200"
"Foster Weather Station","2024-04-21T01:00:00.000","3.67",,"44",,"0",,,"0","3.3","0","999.3","4",,"15.2","04/21/2024 1:00 AM","FosterWeatherStation202404210100"
"Oak Street Weather Station","2024-04-21T01:00:00.000","4.9","1.1","48","0","0","15.3","0","328","2.2","5.1","1001.2","1","358","12","04/21/2024 1:00 AM","OakStreetWeatherStation202404210100"
"Foster Weather Station","2024-04-21T00:00:00.000","4",,"48",,"0",,,"0","3.3","0","999.3","4",,"15.2","04/21/2024 12:00 AM","FosterWeatherStation202404212400"
"Oak Street Weather Station","2024-04-21T00:00:00.000","5","1.3","49","0","0","15.3","0","340","2.1","3.4","1001.2","1","358","11.9","04/21/2024 12:00 AM","OakStreetWeatherStation202404212400"
"Foster Weather Station","2024-04-20T23:00:00.000","4.17",,"47",,"0",,,"0","3.3","0","999.7","6",,"14.9","04/20/2024 11:00 PM","FosterWeatherStation202404202300"
"Oak Street Weather Station","2024-04-20T23:00:00.000","5.3","1.6","50","0","0","15.3","0","349","2","5.1","1001.4","1","358","11.9","04/20/2024 11:00 PM","OakStreetWeatherStation202404202300"
"Foster Weather Station","2024-04-20T22:00:00.000","4.67",,"48",,"0",,,"0","3.3","0","1000","4",,"15.2","04/20/2024 10:00 PM","FosterWeatherStation202404202200"
"Oak Street Weather Station","2024-04-20T22:00:00.000","5.9","2.1","49","0","0","15.3","0","346","2.5","4","1001.8","1","358","11.9","04/20/2024 10:00 PM","OakStreetWeatherStation202404202200"
"Foster Weather Station","2024-04-20T21:00:00.000","5",,"45",,"0",,,"0","3.3","0","999.7","5",,"15.2","04/20/2024 9:00 PM","FosterWeatherStation202404202100"
"Oak Street Weather Station","2024-04-20T21:00:00.000","6","2","48","0","0","15.3","0","359","1","1.8","1001.3","1","358","11.9","04/20/2024 9:00 PM","OakStreetWeatherStation202404202100"
"Foster Weather Station","2024-04-20T20:00:00.000","5.06",,"44",,"0",,,"0","3.3","0","999.3","6",,"15.1","04/20/2024 8:00 PM","FosterWeatherStation202404202000"
"Oak Street Weather Station","2024-04-20T20:00:00.000","6.3","2.1","46","0","0","15.3","0","359","2.3","4.9","1001","1","358","12.1","04/20/2024 8:00 PM","OakStreetWeatherStation202404202000"
"Foster Weather Station","2024-04-20T19:00:00.000","5.39",,"44",,"0",,,"0","3.3","0","999.3","14",,"15.1","04/20/2024 7:00 PM","FosterWeatherStation202404201900"
"Oak Street Weather Station","2024-04-20T19:00:00.000","6.4","2.1","45","0","0","15.3","0","340","1.4","3.3","1001.3","9","358","11.9","04/20/2024 7:00 PM","OakStreetWeatherStation202404201900"
"Foster Weather Station","2024-04-20T18:00:00.000","5.89",,"42",,"0",,,"0","3.3","0","999.7","44",,"15.2","04/20/2024 6:00 PM","FosterWeatherStation202404201800"
"Oak Street Weather Station","2024-04-20T18:00:00.000","7.2","2.5","42","0","0","15.3","0","0","0.6","2.6","1001.4","43","358","12.1","04/20/2024 6:00 PM","OakStreetWeatherStation202404201800"
"Foster Weather Station","2024-04-20T17:00:00.000","6.28",,"41",,"0",,,"0","3.3","0","999.3","121",,"15.2","04/20/2024 5:00 PM","FosterWeatherStation202404201700"
"Oak Street Weather Station","2024-04-20T17:00:00.000","7.3","2.6","42","0","0","15.3","0","316","1.1","3.1","1001.3","127","357","12","04/20/2024 5:00 PM","OakStreetWeatherStation202404201700"
"Foster Weather Station","2024-04-20T16:00:00.000","6.17",,"40",,"0",,,"0","3.3","0","1000","201",,"15.2","04/20/2024 4:00 PM","FosterWeatherStation202404201600"
"Oak Street Weather Station","2024-04-20T16:00:00.000","7.9","3","41","0","0","15.3","0","349","2.8","4.8","1001.7","186","358","11.9","04/20/2024 4:00 PM","OakStreetWeatherStation202404201600"
"Foster Weather Station","2024-04-20T15:00:00.000","6.56",,"39",,"0",,,"0","3.3","0","1000","366",,"15.1","04/20/2024 3:00 PM","FosterWeatherStation202404201500"
"Oak Street Weather Station","2024-04-20T15:00:00.000","8","3","40","0","0","15.3","0","316","1.6","3.9","1001.8","225","358","11.9","04/20/2024 3:00 PM","OakStreetWeatherStation202404201500"
"Foster Weather Station","2024-04-20T14:00:00.000","6.56",,"36",,"0",,,"0","3.3","0","1000.3","342",,"15.1","04/20/2024 2:00 PM","FosterWeatherStation202404201400"
"Oak Street Weather Station","2024-04-20T14:00:00.000","7.9","2.8","39","0","0","15.3","0","5","4","6.2","1001.9","1060","358","12","04/20/2024 2:00 PM","OakStreetWeatherStation202404201400"
"Foster Weather Station","2024-04-20T13:00:00.000","6.5",,"34",,"0",,,"0","3.3","0","1000","1100",,"15.1","04/20/2024 1:00 PM","FosterWeatherStation202404201300"
"Oak Street Weather Station","2024-04-20T13:00:00.000","8.1","2.7","36","0","0","15.3","0","3","2.2","4.6","1001.9","318","358","12","04/20/2024 1:00 PM","OakStreetWeatherStation202404201300"
"Foster Weather Station","2024-04-20T12:00:00.000","5.89",,"36",,"0",,,"0","3.3","0","1000.7","362",,"15.2","04/20/2024 12:00 PM","FosterWeatherStation202404201200"
"Oak Street Weather Station","2024-04-20T12:00:00.000","7.2","2.3","39","0","0","15.3","0","340","1.5","3.8","1002.5","455","358","11.9","04/20/2024 12:00 PM","OakStreetWeatherStation202404201200"
"Foster Weather Station","2024-04-20T11:00:00.000","4.67",,"41",,"0",,,"0","3.3","0","1001","256",,"15.2","04/20/2024 11:00 AM","FosterWeatherStation202404201100"
"Oak Street Weather Station","2024-04-20T11:00:00.000","5.9","1.5","43","0","0","15.3","0","341","3.6","5.7","1002.9","285","358","12","04/20/2024 11:00 AM","OakStreetWeatherStation202404201100"
"Foster Weather Station","2024-04-20T10:00:00.000","4.78",,"41",,"0",,,"0","3.3","0","1000.7","779",,"15.2","04/20/2024 10:00 AM","FosterWeatherStation202404201000"
"Oak Street Weather Station","2024-04-20T10:00:00.000","5.9","1.5","43","0","0","15.3","0","345","3.4","5.6","1002.6","705","358","11.8","04/20/2024 10:00 AM","OakStreetWeatherStation202404201000"
"Foster Weather Station","2024-04-20T09:00:00.000","3.67",,"45",,"0",,,"0","3.3","0","1000.3","460",,"15.2","04/20/2024 9:00 AM","FosterWeatherStation202404200900"
"Oak Street Weather Station","2024-04-20T09:00:00.000","5.4","1.4","47","0","0","15.3","0","344","2.5","3.9","1002.4","511","358","12","04/20/2024 9:00 AM","OakStreetWeatherStation202404200900"
"Foster Weather Station","2024-04-20T08:00:00.000","3.28",,"47",,"0",,,"0","3.3","0","1000.3","276",,"15.2","04/20/2024 8:00 AM","FosterWeatherStation202404200800"
"Oak Street Weather Station","2024-04-20T08:00:00.000","4.6","0.8","47","0","0","15.3","0","329","1.2","3.9","1002.1","324","358","11.9","04/20/2024 8:00 AM","OakStreetWeatherStation202404200800"
"Foster Weather Station","2024-04-20T07:00:00.000","2.56",,"47",,"0",,,"0","3.3","0","999.7","105",,"15.2","04/20/2024 7:00 AM","FosterWeatherStation202404200700"
"Oak Street Weather Station","2024-04-20T07:00:00.000","3.9","0.3","48","0","0","15.3","0","340","2.1","4.7","1001.6","33","358","12","04/20/2024 7:00 AM","OakStreetWeatherStation202404200700"
"Foster Weather Station","2024-04-20T06:00:00.000","2.5",,"45",,"0",,,"0","3.3","0","999","10",,"14.9","04/20/2024 6:00 AM","FosterWeatherStation202404200600"
"Oak Street Weather Station","2024-04-20T06:00:00.000","3.4","-0.1","48","0","0","15.3","0","337","1","4.9","1001","5","358","12","04/20/2024 6:00 AM","OakStreetWeatherStation202404200600"
"Foster Weather Station","2024-04-20T05:00:00.000","3",,"43",,"0",,,"0","3.3","0","998.3","6",,"14.9","04/20/2024 5:00 AM","FosterWeatherStation202404200500"
"Oak Street Weather Station","2024-04-20T05:00:00.000","4.1","0.4","48","0","0","15.3","0","329","1.3","3.9","1000.5","1","358","12","04/20/2024 5:00 AM","OakStreetWeatherStation202404200500"
"Foster Weather Station","2024-04-20T04:00:00.000","3.78",,"42",,"0",,,"0","3.3","0","998.3","5",,"15.2","04/20/2024 4:00 AM","FosterWeatherStation202404200400"
"Oak Street Weather Station","2024-04-20T04:00:00.000","4.9","0.9","46","0","0","15.3","0","17","1","2.3","1000","1","357","11.9","04/20/2024 4:00 AM","OakStreetWeatherStation202404200400"
"Foster Weather Station","2024-04-20T03:00:00.000","4.5",,"42",,"0",,,"0","3.3","0","998","4",,"15.2","04/20/2024 3:00 AM","FosterWeatherStation202404200300"
"Oak Street Weather Station","2024-04-20T03:00:00.000","5.6","1.5","45","0","0","15.3","0","343","1.6","3.7","999.9","1","358","11.9","04/20/2024 3:00 AM","OakStreetWeatherStation202404200300"
"Foster Weather Station","2024-04-20T02:00:00.000","5.17",,"39",,"0",,,"0","3.3","0","998","6",,"15.2","04/20/2024 2:00 AM","FosterWeatherStation202404200200"
"Oak Street Weather Station","2024-04-20T02:00:00.000","6.2","1.7","42","0","0","15.3","0","332","1.1","3.1","999.8","1","358","11.8","04/20/2024 2:00 AM","OakStreetWeatherStation202404200200"
"Foster Weather Station","2024-04-20T01:00:00.000","5.89",,"39",,"0",,,"0","3.3","0","998","4",,"15.2","04/20/2024 1:00 AM","FosterWeatherStation202404200100"
"Oak Street Weather Station","2024-04-20T01:00:00.000","7","2.1","39","0","0","15.3","0","305","1.1","4","999.7","0","358","11.9","04/20/2024 1:00 AM","OakStreetWeatherStation202404200100"
"Foster Weather Station","2024-04-20T00:00:00.000","6.78",,"39",,"0",,,"0","3.3","0","998","3",,"15.2","04/20/2024 12:00 AM","FosterWeatherStation202404202400"
"Oak Street Weather Station","2024-04-20T00:00:00.000","8.1","3.1","40","0","0","15.3","0","345","3.5","6.3","999.8","0","358","11.9","04/20/2024 12:00 AM","OakStreetWeatherStation202404202400"
"Foster Weather Station","2024-04-19T23:00:00.000","8.06",,"39",,"0",,,"0","3.3","0","997.3","4",,"15.2","04/19/2024 11:00 PM","FosterWeatherStation202404192300"
"Oak Street Weather Station","2024-04-19T23:00:00.000","9.5","4.3","41","0","0","15.3","0","341","2.7","5.8","999","0","358","12","04/19/2024 11:00 PM","OakStreetWeatherStation202404192300"
"Foster Weather Station","2024-04-19T22:00:00.000","9.5",,"37",,"0",,,"0","3.3","0","996.6","4",,"15.2","04/19/2024 10:00 PM","FosterWeatherStation202404192200"
"Oak Street Weather Station","2024-04-19T22:00:00.000","10.8","5.1","39","0","0","15.3","0","349","3.8","5.7","998.4","0","358","12.1","04/19/2024 10:00 PM","OakStreetWeatherStation202404192200"
"Foster Weather Station","2024-04-19T21:00:00.000","11.06",,"34",,"0",,,"0","3.3","0","995.6","5",,"15.2","04/19/2024 9:00 PM","FosterWeatherStation202404192100"
"Oak Street Weather Station","2024-04-19T21:00:00.000","11.9","5.8","37","0","0","15.3","0","340","0.8","2.3","997.5","0","358","12","04/19/2024 9:00 PM","OakStreetWeatherStation202404192100"
"Foster Weather Station","2024-04-19T20:00:00.000","11.5",,"31",,"0",,,"0","3.3","0","994.9","4",,"15.2","04/19/2024 8:00 PM","FosterWeatherStation202404192000"
"Oak Street Weather Station","2024-04-19T20:00:00.000","12.3","5.7","34","0","0","15.3","0","254","1.2","3.3","997","0","358","11.9","04/19/2024 8:00 PM","OakStreetWeatherStation202404192000"
"Foster Weather Station","2024-04-19T19:00:00.000","12.06",,"30",,"0",,,"0","3.3","0","994.9","40",,"15.2","04/19/2024 7:00 PM","FosterWeatherStation202404191900"
"Oak Street Weather Station","2024-04-19T19:00:00.000","13","6.2","34","0","0","15.3","0","346","1.9","4.5","996.7","13","358","12","04/19/2024 7:00 PM","OakStreetWeatherStation202404191900"
"Foster Weather Station","2024-04-19T18:00:00.000","12.78",,"28",,"0",,,"0","3.3","0","994.9","262",,"15.1","04/19/2024 6:00 PM","FosterWeatherStation202404191800"
"Oak Street Weather Station","2024-04-19T18:00:00.000","13.4","6.1","31","0","0","15.3","0","305","1.5","4.5","997","25","358","12","04/19/2024 6:00 PM","OakStreetWeatherStation202404191800"
"Foster Weather Station","2024-04-19T17:00:00.000","12.78",,"28",,"0",,,"0","3.3","0","994.9","458",,"15.2","04/19/2024 5:00 PM","FosterWeatherStation202404191700"
"Oak Street Weather Station","2024-04-19T17:00:00.000","13.9","6.5","30","0","0","15.3","0","285","2.7","6.8","996.8","79","358","11.9","04/19/2024 5:00 PM","OakStreetWeatherStation202404191700"
"Foster Weather Station","2024-04-19T16:00:00.000","12.89",,"27",,"0",,,"0","3.3","0","994.6","607",,"15.1","04/19/2024 4:00 PM","FosterWeatherStation202404191600"
"Oak Street Weather Station","2024-04-19T16:00:00.000","14.3","6.6","29","0","0","15.3","0","277","2.4","5","996.8","547","358","12","04/19/2024 4:00 PM","OakStreetWeatherStation202404191600"
"Foster Weather Station","2024-04-19T15:00:00.000","13",,"29",,"0",,,"0","3.3","0","995.3","735",,"15.1","04/19/2024 3:00 PM","FosterWeatherStation202404191500"
"Oak Street Weather Station","2024-04-19T15:00:00.000","14.3","6.7","29","0","0","15.3","0","336","2.2","4.3","997.4","675","358","12","04/19/2024 3:00 PM","OakStreetWeatherStation202404191500"
"Foster Weather Station","2024-04-19T14:00:00.000","12",,"27",,"0",,,"0","3.3","0","996.3","818",,"15.1","04/19/2024 2:00 PM","FosterWeatherStation202404191400"
"Oak Street Weather Station","2024-04-19T14:00:00.000","13.3","6.2","32","0","0","15.3","0","260","2.7","7.5","998.1","761","358","12.1","04/19/2024 2:00 PM","OakStreetWeatherStation202404191400"
"Foster Weather Station","2024-04-19T13:00:00.000","11.5",,"30",,"0",,,"0","3.3","0","996.6","841",,"15.2","04/19/2024 1:00 PM","FosterWeatherStation202404191300"
"Oak Street Weather Station","2024-04-19T13:00:00.000","12.7","5.5","30","0","0","15.3","0","344","1.4","4.7","998.4","804","358","11.9","04/19/2024 1:00 PM","OakStreetWeatherStation202404191300"
"Foster Weather Station","2024-04-19T12:00:00.000","10.17",,"27",,"0",,,"0","3.3","0","996.6","814",,"15.1","04/19/2024 12:00 PM","FosterWeatherStation202404191200"
"Oak Street Weather Station","2024-04-19T12:00:00.000","11.8","5.3","33","0","0","15.3","0","335","3.5","6","998.6","789","358","11.9","04/19/2024 12:00 PM","OakStreetWeatherStation202404191200"
"Foster Weather Station","2024-04-19T11:00:00.000","9.5",,"29",,"0",,,"0","3.3","0","997","737",,"15.2","04/19/2024 11:00 AM","FosterWeatherStation202404191100"
"Oak Street Weather Station","2024-04-19T11:00:00.000","10.7","4.4","33","0","0","15.3","0","338","0.8","4.4","999","731","358","11.9","04/19/2024 11:00 AM","OakStreetWeatherStation202404191100"
"Foster Weather Station","2024-04-19T10:00:00.000","8.67",,"29",,"0",,,"0","3.3","0","997.3","616",,"15.2","04/19/2024 10:00 AM","FosterWeatherStation202404191000"
"Oak Street Weather Station","2024-04-19T10:00:00.000","10.1","3.9","32","0","0","15.3","0","289","1.8","3.7","999.4","628","358","12","04/19/2024 10:00 AM","OakStreetWeatherStation202404191000"
"Foster Weather Station","2024-04-19T09:00:00.000","7.78",,"36",,"0",,,"0","3.3","0","997.3","456",,"15.2","04/19/2024 9:00 AM","FosterWeatherStation202404190900"
"Oak Street Weather Station","2024-04-19T09:00:00.000","9","3.4","37","0","0","15.3","0","338","3.8","8.4","999.2","484","358","12","04/19/2024 9:00 AM","OakStreetWeatherStation202404190900"
"Foster Weather Station","2024-04-19T08:00:00.000","6.78",,"44",,"0",,,"0","3.3","0","997.3","275",,"15.1","04/19/2024 8:00 AM","FosterWeatherStation202404190800"
"Oak Street Weather Station","2024-04-19T08:00:00.000","8.4","3.9","47","0","0","15.3","0","333","2.4","4.9","999.2","318","358","12","04/19/2024 8:00 AM","OakStreetWeatherStation202404190800"
"Foster Weather Station","2024-04-19T07:00:00.000","6.17",,"56",,"0",,,"0","3.3","0","997.3","99",,"15.1","04/19/2024 7:00 AM","FosterWeatherStation202404190700"
"Oak Street Weather Station","2024-04-19T07:00:00.000","7.6","4.2","58","0","0","15.3","0","339","2.9","5","999.1","34","358","11.9","04/19/2024 7:00 AM","OakStreetWeatherStation202404190700"
"Foster Weather Station","2024-04-19T06:00:00.000","6.28",,"58",,"0",,,"0","3.3","0","996.3","7",,"15.2","04/19/2024 6:00 AM","FosterWeatherStation202404190600"
"Oak Street Weather Station","2024-04-19T06:00:00.000","7.4","4.5","63","0","0","15.3","0","343","2.2","4.7","998.1","3","358","11.9","04/19/2024 6:00 AM","OakStreetWeatherStation202404190600"
"Foster Weather Station","2024-04-19T05:00:00.000","7.06",,"59",,"0",,,"0","3.3","0","995.3","5",,"15.2","04/19/2024 5:00 AM","FosterWeatherStation202404190500"
"Oak Street Weather Station","2024-04-19T05:00:00.000","8.3","5.1","61","0","0","15.3","0","339","2.5","3.9","996.8","0","357","11.9","04/19/2024 5:00 AM","OakStreetWeatherStation202404190500"
"Foster Weather Station","2024-04-19T04:00:00.000","8.06",,"59",,"0",,,"0","3.3","0","994.6","5",,"15.2","04/19/2024 4:00 AM","FosterWeatherStation202404190400"
"Oak Street Weather Station","2024-04-19T04:00:00.000","9.4","6.2","63","0","0","15.3","0","333","4","7.8","996.3","0","358","11.9","04/19/2024 4:00 AM","OakStreetWeatherStation202404190400"
"Foster Weather Station","2024-04-19T03:00:00.000","9.39",,"67",,"0",,,"0","3.3","0","993.6","4",,"15.2","04/19/2024 3:00 AM","FosterWeatherStation202404190300"
"Oak Street Weather Station","2024-04-19T03:00:00.000","10.3","8","74","0","0","15.3","0","318","1.1","3.6","995.3","0","358","12","04/19/2024 3:00 AM","OakStreetWeatherStation202404190300"
"Foster Weather Station","2024-04-19T02:00:00.000","9.56",,"79",,"0",,,"0","3.3","0","992.9","5",,"15.2","04/19/2024 2:00 AM","FosterWeatherStation202404190200"
"Oak Street Weather Station","2024-04-19T02:00:00.000","10.4","8.9","82","0","0","15.3","0","320","1.4","2.2","994.6","0","358","12","04/19/2024 2:00 AM","OakStreetWeatherStation202404190200"
