"id","fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","bd_blends","ng_fill_type_code","ng_psi","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","hydrogen_status_link","ng_vehicle_class","lpg_primary","e85_blender_pump","location"
"122434","ELEC","Fast Park & Relax Chicago MDW - Tesla Destination","5230 S Cicero",,"Chicago","IL","60638",,"312-754-2326  877-798-3752","E",,"Public",,,,,,,"12",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","41.79721","-87.74639","2022-10-06T00:00:00.000","2023-01-18T09:15:20.000Z","P",,,"2018-12-06T00:00:00.000",,,,,"(41.79721, -87.74639)"
"122437","ELEC","Fairfield Inn and Suites Fair Oaks Farms - Tesla Destination","708 N 600 E",,"Fair Oaks","IN","47943",,"219-394-2100  877-798-3752","E",,"Public",,,,,,,"2",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","41.009483","-87.27745","2022-10-06T00:00:00.000","2023-01-18T09:15:20.000Z","P",,,"2019-02-15T00:00:00.000",,,,,"(41.009483, -87.27745)"
"122669","ELEC","OAK PARK 1 LAKE FOREST 1","158 Forest Ave",,"Oak Park","IL","60301",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.889317","-87.799924","2024-05-09T00:00:00.000","2024-05-08T19:53:42.000Z",,,,"2019-05-09T00:00:00.000",,,,,"(41.889317, -87.799924)"
"122697","E85","Marathon","7269 Broadway",,"Merrillville","IN","46410",,"219-750-9422","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.486033","-87.33528","2023-10-12T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-05-10T00:00:00.000",,,,"false","(41.486033, -87.33528)"
"122874","ELEC","HARPER COLLEGE LOT 14 UNIT","1200 Algonquin Rd",,"Palatine","IL","60067",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.082653","-88.073981","2024-05-09T00:00:00.000","2024-05-08T19:53:50.000Z",,,,"2019-05-18T00:00:00.000",,,,,"(42.082653, -88.073981)"
"122987","CNG","Trillium","1720 W Jefferson Ave",,"Naperville","IL","60540",,,"E",,"Public","24 hours daily",,,"Q","3600",,,,,,,"200-9","41.768307","-88.191536","2023-12-13T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2020-12-01T00:00:00.000",,"HD",,,"(41.768307, -88.191536)"
"123051","ELEC","Target T0843 - Hodgkins, IL","9250 Joliet Rd",,"Hodgkins","IL","60525",,"833-632-2778","E",,"Public","24 hours daily",,,,,,"1","3",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.78151","-87.86105","2024-05-09T00:00:00.000","2024-05-08T21:24:25.000Z",,,,"2019-05-28T00:00:00.000",,,,,"(41.78151, -87.86105)"
"123273","ELEC","Sloan Valve Co","10500 Seymour Ave","Seymour & Mannheim Ave","Franklin Park","IL","60131",,,"E",,"Private","For employee use only",,,,,,"5",,,"Non-Networked",,"200-9","41.952171","-87.8889","2021-12-09T00:00:00.000","2023-02-15T16:45:41.000Z","P",,,"2015-01-01T00:00:00.000",,,,,"(41.952171, -87.8889)"
"123464","ELEC","JLR SCHAUMBURG CPF25-SHOP 2","920 W Golf Rd",,"Schaumburg","IL","60194",,"888-758-4389","T","2023-05-13T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.049316","-88.103707","2024-05-09T00:00:00.000","2024-05-08T19:54:31.000Z",,,,"2019-06-01T00:00:00.000",,,,,"(42.049316, -88.103707)"
"123490","E85","Thorntons #5","2351 S Cicero Ave",,"Cicero","IL","60804",,"708-222-2203","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.847608","-87.743539","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-05-15T00:00:00.000",,,,"false","(41.847608, -87.743539)"
"123556","ELEC","SP PLUS CORP MCCORMICK 2","2301 S Prairie Ave",,"Chicago","IL","60616",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.851167","-87.620557","2024-05-09T00:00:00.000","2024-05-08T19:53:33.000Z",,,,"2019-06-05T00:00:00.000",,,,,"(41.851167, -87.620557)"
"123624","ELEC","HF HF-1","3740 N Halsted St",,"Chicago","IL","60613",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.95056","-87.649867","2024-05-09T00:00:00.000","2024-05-08T19:52:18.000Z",,,,"2019-06-08T00:00:00.000",,,,,"(41.95056, -87.649867)"
"128501","ELEC","Lincolnwood Town Center","3333 W Touhy Ave.",,"Lincolnwood","IL","60712",,"833-632-2778","E",,"Public","24 hours daily",,,,,,"1","3",,"Electrify America","https://www.electrifyamerica.com/","GPS","42.00976","-87.71181","2024-05-09T00:00:00.000","2024-05-08T21:24:23.000Z",,,,"2019-07-14T00:00:00.000",,,,,"(42.00976, -87.71181)"
"131667","E85","Casey's General Store","123 E Robbins St",,"Wheatfield","IN","46392",,"219-956-3022","E",,"Public","5am-12am daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.186842","-87.053046","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2019-07-15T00:00:00.000",,,,"false","(41.186842, -87.053046)"
"143128","ELEC","WHEELING METRA WEST LOT3","101 Wheeling Rd",,"Wheeling","IL","60090",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.136441","-87.930212","2024-05-09T00:00:00.000","2024-05-08T19:56:22.000Z",,,,"2019-08-15T00:00:00.000",,,,,"(42.136441, -87.930212)"
"143269","ELEC","ADVOCATE GOOD SHEPHERD 2","450 W State Rte 22",,"Tower Lakes","IL","60010",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.196775","-88.173699","2024-05-09T00:00:00.000","2024-05-08T19:55:36.000Z",,,,"2019-08-15T00:00:00.000",,,,,"(42.196775, -88.173699)"
"143360","ELEC","ARBORS CONDOS ARBORS","6 Oak Creek Dr",,"Buffalo Grove","IL","60089",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.140125","-87.96329","2024-05-09T00:00:00.000","2024-05-08T19:55:14.000Z",,,,"2019-08-15T00:00:00.000",,,,,"(42.140125, -87.96329)"
"143372","ELEC","ADVOCATE GOODSAMARITAN 2","3815 Highland Ave",,"Downers Grove","IL","60515",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.817062","-88.008468","2024-05-09T00:00:00.000","2024-05-08T19:55:11.000Z",,,,"2019-08-15T00:00:00.000",,,,,"(41.817062, -88.008468)"
"144201","E85","BP","964 N 600 E",,"Fair Oaks","IN","47943",,"219-394-2012","E",,"Public","4am-11pm daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.011198","-87.280879","2023-10-12T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-08-15T00:00:00.000",,,,"false","(41.011198, -87.280879)"
"144209","ELEC","WOODMAN'S STORE 43 EAST","27555 IL RTE 120",,"Lakemoor","IL","60051",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.3301","-88.177505","2024-05-09T00:00:00.000","2024-05-08T19:56:58.000Z",,,,"2019-08-30T00:00:00.000",,,,,"(42.3301, -88.177505)"
"144875","E85","Casey's General Store","2131 E Lincoln Hwy",,"DeKalb","IL","60115",,"815-754-4931","E",,"Public","24 hours daily","A Cash Comdata D Debit FleetOne M TCH Tchek V",,,,,,,,,,"200-9","41.923353","-88.723836","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2019-08-28T00:00:00.000",,,,"true","(41.923353, -88.723836)"
"144888","E85","Casey's General Store","2004 Morthland Dr",,"Valparaiso","IN","46383",,"219-476-9486","E",,"Public","24 hours daily","A Cash Comdata D Debit FleetOne M TCH Tchek V",,,,,,,,,,"200-9","41.459372","-87.036311","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2019-08-28T00:00:00.000",,,,"true","(41.459372, -87.036311)"
"144940","E85","Casey's General Store","100 S Dodge St",,"Burlington","WI","53105",,"262-763-1896","E",,"Public","5am-11pm M-Sun","A Cash Comdata D Debit FleetOne M TCH Tchek V",,,,,,,,,,"200-9","42.677145","-88.272371","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2019-08-28T00:00:00.000",,,,"true","(42.677145, -88.272371)"
"145073","ELEC","Conrad's Harley-Davidson","19356 NE Frontage Rd",,"Shorewood","IL","60404",,"815-725-2000","T","2024-01-01T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,,"1",,"Non-Networked",,"200-8","41.521922","-88.186571","2023-09-14T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-09-01T00:00:00.000",,,,,"(41.521922, -88.186571)"
"145189","ELEC","2001 P5 GARAGE ESPLANADE IV","1901 Butterfield Rd",,"Downers Grove","IL","60515",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.829945","-88.031852","2024-05-09T00:00:00.000","2024-05-08T19:57:04.000Z",,,,"2019-09-13T00:00:00.000",,,,,"(41.829945, -88.031852)"
"145415","E85","Kwik Trip #296","10215 120th Ave",,"Pleasant Prairie","WI","53158",,"262-857-4105","E",,"Public","24 hours daily","A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp",,,,,,,,,,"200-8","42.526052","-87.949224","2023-11-09T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-09-06T00:00:00.000",,,,"true","(42.526052, -87.949224)"
"145418","E85","Kwik Trip #1029","1880 County Rd ES",,"East Troy","WI","53120",,"262-642-1409","E",,"Public","24 hours daily","A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp",,,,,,,,,,"GPS","42.7930916","-88.3900357","2023-11-09T00:00:00.000","2024-01-31T16:07:01.000Z","P",,,"2019-08-05T00:00:00.000",,,,"true","(42.7930916, -88.3900357)"
"146607","ELEC","5252 S CORNELL 5252 APARTMENTS","1600 E 53rd St",,"Chicago","IL","60615",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.799683","-87.586296","2024-05-09T00:00:00.000","2024-05-08T19:56:12.000Z",,,,"2019-10-04T00:00:00.000",,,,,"(41.799683, -87.586296)"
"146617","ELEC","Target T2781 - Chicago, IL","1101 W Jackson Blvd.",,"Chicago","IL","60607",,"833-632-2778","E",,"Public","24 hours daily",,,,,,"1","3",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.8768","-87.6554","2024-05-09T00:00:00.000","2024-05-08T21:24:37.000Z",,,,"2019-10-04T00:00:00.000",,,,,"(41.8768, -87.6554)"
"146629","ELEC","CVHL 1FL CITY VIEW APTS","2720 S Highland Ave",,"Lombard","IL","60148",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.83851","-88.015536","2024-05-09T00:00:00.000","2024-05-08T19:58:01.000Z",,,,"2019-10-05T00:00:00.000",,,,,"(41.83851, -88.015536)"
"146630","ELEC","300PARK 300 PARK #2","300 Park Blvd",,"Itasca","IL","60143",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.99021","-88.021897","2024-05-09T00:00:00.000","2024-05-08T19:57:51.000Z",,,,"2019-10-05T00:00:00.000",,,,,"(41.99021, -88.021897)"
"147037","ELEC","SOLDIER FIELD STATION 02","1410 Museum Campus Dr",,"Chicago","IL","60605",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.863703","-87.616745","2024-05-09T00:00:00.000","2024-05-08T19:58:30.000Z",,,,"2019-10-18T00:00:00.000",,,,,"(41.863703, -87.616745)"
"147191","ELEC","RICKY ROCKETS RR EV 02","2580 W Golf Rd",,"Hoffman Estates","IL","60169",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.047355","-88.143513","2024-05-09T00:00:00.000","2024-05-08T19:56:58.000Z",,,,"2019-10-24T00:00:00.000",,,,,"(42.047355, -88.143513)"
"147309","ELEC","GVC PARKING G 01","250 S. Grove Ave.",,"Elgin","IL","60120",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.032051","-88.278123","2024-05-09T00:00:00.000","2024-05-08T19:37:41.000Z",,,,"2019-10-26T00:00:00.000",,,,,"(42.032051, -88.278123)"
"147500","ELEC","MEIJER STORES 228 RLLG MEAD 2","1301 Meijer Dr",,"Rolling Meadows","IL","60008",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.04827","-87.994591","2024-05-09T00:00:00.000","2024-05-08T19:59:02.000Z",,,,"2019-11-05T00:00:00.000",,,,,"(42.04827, -87.994591)"
"147799","ELEC","Algonquin Township Road District","3702 U.S. Highway 14","Open Access stations in a well lit and secure public parking lot.","Crystal Lake","IL","60014",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.223611509022","-88.268998861313","2024-05-09T00:00:00.000","2024-05-08T19:18:21.000Z",,,,"2013-03-21T00:00:00.000",,,,,"(42.223611509022, -88.268998861313)"
"147811","ELEC","1350 Touhy Plaza","1350 E. Touhy Avenue #155W","These stations are in a restricted access garage for tenants only. No public charging is allowed.","Des Plaines","IL","60018",,"800-663-5633","T","2022-09-09T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.0104297","-87.890169","2024-05-09T00:00:00.000","2024-05-08T19:20:59.000Z",,,,"2016-12-01T00:00:00.000",,,,,"(42.0104297, -87.890169)"
"147816","ELEC","LPC","2330 North Clifton Avenue","The stations are installed on the ground level of the garage.","Chicago","IL","60614",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"4",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.9245874","-87.657365","2024-05-09T00:00:00.000","2024-05-08T19:19:37.000Z",,,,"2016-08-30T00:00:00.000",,,,,"(41.9245874, -87.657365)"
"147817","ELEC","EnV Chicago","161 W Kinzie St",,"Chicago","IL","60654",,"800-663-5633","T","2023-10-28T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.8889472","-87.6336346","2024-05-09T00:00:00.000","2024-05-08T19:05:26.000Z",,,,"2018-01-09T00:00:00.000",,,,,"(41.8889472, -87.6336346)"
"147818","ELEC","Lake Shore Drive Garage","509 North Peshtigo Court","The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.","Chicago","IL","60611",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.8915069","-87.6150303","2024-05-09T00:00:00.000","2024-05-08T19:17:00.000Z",,,,"2011-11-28T00:00:00.000",,,,,"(41.8915069, -87.6150303)"
"147819","ELEC","One Eleven","111 W Wacker Dr",,"Chicago","IL","60601",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.8865153","-87.6314343","2024-05-09T00:00:00.000","2024-05-08T19:05:26.000Z",,,,"2016-07-05T00:00:00.000",,,,,"(41.8865153, -87.6314343)"
"147820","ELEC","530207 : Aon Center Parking Garage","200 E. Randolph Street",,"Chicago","IL","60601",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"6",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.884798","-87.6215123","2024-05-09T00:00:00.000","2024-05-08T19:08:31.000Z",,,,"2015-11-12T00:00:00.000",,,,,"(41.884798, -87.6215123)"
"147821","ELEC","430204 : X Chicago Apartments","710 West 14th Street",,"Chicago","IL","60607",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"4",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.863604","-87.6453386","2024-05-09T00:00:00.000","2024-05-08T19:08:32.000Z",,,,"2019-01-25T00:00:00.000",,,,,"(41.863604, -87.6453386)"
"147823","ELEC","Argonne National Labs","Building 46, 9700 S Cass Avenue",,"Lemont","IL","60439",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.7106632","-87.9609911","2024-05-09T00:00:00.000","2024-05-08T19:14:06.000Z",,,,"2011-12-12T00:00:00.000",,,,,"(41.7106632, -87.9609911)"
"149308","ELEC","Meijer - Tesla Supercharger","9200 South Western Avenue",,"Evergreen Park","IL","60805",,"877-798-3752","E",,"Public","24 hours daily",,,,,,,"10",,"Tesla","https://www.tesla.com/supercharger","200-9","41.725337","-87.683546","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2019-09-30T00:00:00.000",,,,,"(41.725337, -87.683546)"
"149698","ELEC","Illinois Institute of Technology","3201 S State St","Located in visitor lot A4. Northeast Corner of 32nd and State Street","Chicago","IL","60616",,"312-567-8968","E",,"Private","For fleet and employee use only",,,,,,"2",,,"Non-Networked",,"GPS","41.83545303","-87.62598419","2023-01-10T00:00:00.000","2023-02-14T09:54:11.000Z","P",,,"2012-03-16T00:00:00.000",,,,,"(41.83545303, -87.62598419)"
"149706","ELEC","MONTGOMERY VH MONTGOMERY HALL","200 N River Street",,"Montgomery","IL","60538",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.72909","-88.34178","2024-05-09T00:00:00.000","2024-05-08T19:59:45.000Z",,,,"2019-12-04T00:00:00.000",,,,,"(41.72909, -88.34178)"
"149766","ELEC","Target T2613 - Chicago, IL","1200 N Larrabee St",,"Chicago","IL","60610",,"833-632-2778","E",,"Public","24 hours daily",,,,,,,"6",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.90421","-87.64352","2024-05-09T00:00:00.000","2024-05-08T21:24:27.000Z",,,,"2019-12-06T00:00:00.000",,,,,"(41.90421, -87.64352)"
"150189","ELEC","Grand Geneva Resort - Tesla Supercharger","7036 Grand Geneva Way",,"Lake Geneva","WI","53147",,"877-798-3752","E",,"Public","24 hours daily",,,,,,,"6",,"Tesla","https://www.tesla.com/supercharger","GPS","42.608938","-88.407959","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2019-09-01T00:00:00.000",,,,,"(42.608938, -88.407959)"
"150298","ELEC","WINNETKA 820 ELM STREET","820 Elm St",,"Winnetka","IL","60093",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.10574","-87.73594","2024-05-09T00:00:00.000","2024-05-08T20:00:32.000Z",,,,"2019-12-18T00:00:00.000",,,,,"(42.10574, -87.73594)"
"150688","ELEC","Greenway Parking Garage - Tesla Destination","60 W Kinzie",,"Chicago","IL","60654",,"312-527-1265  877-798-3752","E",,"Public",,,,,,,"24",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","41.889236","-87.630247","2022-10-06T00:00:00.000","2023-01-18T09:15:20.000Z","P",,,"2019-05-30T00:00:00.000",,,,,"(41.889236, -87.630247)"
"150749","ELEC","Village of Oak Brook - Bath and Tennis Club - Tesla Destination","800 Oak Brook Rd",,"Oak Brook","IL","60523",,"630-368-6420  877-798-3752","E",,"Public",,,,,,,"6",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","41.832924","-87.941815","2022-10-06T00:00:00.000","2023-01-18T09:15:20.000Z","P",,,"2019-03-14T00:00:00.000",,,,,"(41.832924, -87.941815)"
"150750","ELEC","Village of Oak Brook - Village Hall - Tesla Destination","1200 Oak Brook Rd",,"Oak Brook","IL","60523",,"630-368-5000  877-798-3752","E",,"Public",,,,,,,"3",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","41.833081","-87.947854","2022-10-06T00:00:00.000","2023-01-18T09:15:20.000Z","P",,,"2019-03-14T00:00:00.000",,,,,"(41.833081, -87.947854)"
"150824","ELEC","MOTORWERKS1475 STATION 8","1475 Barrington Rd",,"Barrington","IL","60010",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.129088","-88.135725","2024-05-09T00:00:00.000","2024-05-08T20:01:00.000Z",,,,"2019-12-28T00:00:00.000",,,,,"(42.129088, -88.135725)"
"151736","ELEC","Ridge Plaza","800 W Dundee Rd",,"Arlington Heights","IL","60004",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","42.140419","-87.9917625","2024-05-09T00:00:00.000","2024-05-08T21:43:39.000Z",,,,"2017-06-23T00:00:00.000",,,,,"(42.140419, -87.9917625)"
"151737","ELEC","Fox Valley Mall Macys","195 Fox Valley Center",,"Aurora","IL","60504",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.757861","-88.214658","2024-05-09T00:00:00.000","2024-05-08T21:43:03.000Z",,,,"2017-05-24T00:00:00.000",,,,,"(41.757861, -88.214658)"
