"id","license_id","account_number","site_number","legal_name","doing_business_as_name","address","city","state","zip_code","ward","precinct","ward_precinct","police_district","license_code","license_description","business_activity_id","business_activity","license_number","application_type","application_created_date","application_requirements_complete","payment_date","conditional_approval","license_start_date","expiration_date","license_approved_for_issuance","date_issued","license_status","license_status_change_date","ssa","latitude","longitude","location"
"1069460-20061116","1750889","43115","2","ROBERTO A VERGARA","PRO IMAGE","2015 W GRAND AVE","CHICAGO","IL","60612","27","35","27-35","12","1010","Limited Business License",,,"1069460","RENEW",,"2006-09-20T00:00:00.000","2006-11-15T00:00:00.000","N","2006-11-16T00:00:00.000","2007-11-15T00:00:00.000","2006-11-15T00:00:00.000","2006-11-16T00:00:00.000","AAI",,,"41.890702752","-87.677558657","
,  
(41.890702751870236, -87.67755865666201)"
"2699256-20220716","2849723","464230","1","PMUTOO, INC.","PICK ME UP CAFE","4882 N CLARK ST 1","CHICAGO","IL","60640","47","30","47-30","20","1006","Retail Food Establishment","735 | 767","Preparation of Food and Dining on Premise With Seating | Retail Sales of General Merchandise and Non-Perishable Food","2699256","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"31","41.971279886","-87.667915428","
,  
(41.9712798856542, -87.66791542761221)"
"19543-20240416","2953096","28798","1","RAHMANIMS IMPORTS","RAHMANIM'S IMPORTS","5 S WABASH AVE  1211","CHICAGO","IL","60603","34","9","34-9","1","1010","Limited Business License",,,"19543","RENEW",,"2024-02-15T00:00:00.000","2024-03-21T00:00:00.000","N","2024-04-16T00:00:00.000","2026-04-15T00:00:00.000","2024-03-21T00:00:00.000","2024-03-22T00:00:00.000","AAI",,,"41.881921563","-87.62606306","
,  
(41.88192156256051, -87.62606305984501)"
"2744548-20210816","2796478","468934","1","JACK THOMASON","JACK THOMASON","[REDACTED FOR PRIVACY]","MCFARLAND","WI","53558",,,,,"7009","Pharmaceutical Representative","990","Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year","2744548","RENEW",,"2021-06-15T00:00:00.000","2021-07-23T00:00:00.000","N","2021-08-16T00:00:00.000","2022-10-15T00:00:00.000","2021-07-23T00:00:00.000","2021-07-26T00:00:00.000","AAI",,,,,
"1337423-20040216","1467161","260245","2","Linde Gas & Equipment Inc","PRAXAIR DISTRIBUTION, INC.","12000  ROOSEVELT RD","HILLSIDE","IL","60162",,,,,"1010","Limited Business License",,,"1337423","RENEW",,"2003-12-15T00:00:00.000","2003-04-21T00:00:00.000","N","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2003-12-22T00:00:00.000","2004-04-15T00:00:00.000","AAI",,,,,
"15829-20020216","1203935","27890","1","WAYMAN DAY CARE CENTER","WAYMAN DAY CARE CENTER","509-511 W ELM ST","CHICAGO","IL","60610","27","52","27-52","18","1584","Day Care Center 2 - 6 Years",,,"15829","RENEW",,"2001-12-20T00:00:00.000","2002-02-11T00:00:00.000","N","2002-02-16T00:00:00.000","2003-02-15T00:00:00.000","2002-07-01T00:00:00.000","2002-07-02T00:00:00.000","AAI",,,"41.90256459","-87.641584043","
,  
(41.90256459034225, -87.64158404253365)"
"1337423-20060216","1667791","260245","2","Linde Gas & Equipment Inc","PRAXAIR DISTRIBUTION, INC.","12000  ROOSEVELT RD","HILLSIDE","IL","60162",,,,,"1010","Limited Business License",,,"1337423","RENEW",,"2005-12-21T00:00:00.000","2006-01-18T00:00:00.000","N","2006-02-16T00:00:00.000","2007-02-15T00:00:00.000","2006-01-18T00:00:00.000","2006-01-19T00:00:00.000","AAI",,,,,
"2443414-20220516","2839028","403567","1","PAYTON CORPORATION IV","MUFFLERS FOR LESS","1433 E 79TH ST","CHICAGO","IL","60619","8","48","8-48","4","8340","Motor Vehicle Services License","712","Motor Vehicle Repair -  Engine and Transmission Work","2443414","RENEW",,"2022-03-15T00:00:00.000","2022-05-13T00:00:00.000","N","2022-05-16T00:00:00.000","2024-05-15T00:00:00.000","2022-05-13T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"50","41.751340678","-87.589338911","
,  
(41.751340677691935, -87.58933891066079)"
"2664588-20190430","2664588","384627","2","FEDCHEX RECOVERY, LLC","FCR Collection Services dba FCR Services","27042  TOWNE CENTRE DR  SUITE 150","FOOTHILL RANCH","CA","92610",,,,,"4404","Regulated Business License","912","Debt Collecting - Administrative Commercial Office","2664588","C_LOC","2019-04-29T00:00:00.000","2019-04-29T00:00:00.000","2019-04-29T00:00:00.000","N","2019-04-30T00:00:00.000","2019-09-15T00:00:00.000","2019-04-29T00:00:00.000","2019-04-30T00:00:00.000","AAI",,,,,
"2205941-20220516","2837264","243335","2","ETEK REFRIGERATION HEATING & COOLING","ETEK REFRIGERATION","6534 N ROCKWELL ST 3RD FLOOR 3","CHICAGO","IL","60645","50","36","50-36","24","4404","Regulated Business License","673","Home Repair Services","2205941","RENEW",,"2022-03-15T00:00:00.000","2022-05-14T00:00:00.000","N","2022-05-16T00:00:00.000","2024-05-15T00:00:00.000","2022-05-14T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"42.00051209","-87.694987329","
,  
(42.00051208958279, -87.6949873291587)"
"2671474-20220716","2849681","456090","3","CUDDLE BUNNY LLC","CUDDLE BUNNY LLC","2901 N CLARK ST","CHICAGO","IL","60657","44","6","44-6","19","4404","Regulated Business License","927","Yoga Instruction","2671474","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"8","41.934928761","-87.646438175","
,  
(41.934928761184814, -87.6464381749943)"
"2042701-20220716","2848307","354612","1","TOJI ENGINEERING, LTD.","TOJI ENGINEERING, LTD.","415  ELDERBERRY LN 1","STREAMWOOD","IL","60107",,,,,"1010","Limited Business License","901 | 902","Heating, Ventilation and Air Conditioning Services - Residential | Heating, Ventilation and Air Conditioning Services - Commercial","2042701","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,,,
"2744957-20200914","2744957","469190","1","Homegrown Wrappings Gift Company","HOMEGROWN WRAPPINGS","1505-1507 W MORSE AVE 1ST","CHICAGO","IL","60626","49","23","49-23","24","1006","Retail Food Establishment","775 | 904","Retail Sales of Perishable Foods | Retail Sales of General Merchandise","2744957","ISSUE","2020-08-07T00:00:00.000","2020-08-07T00:00:00.000","2020-09-02T00:00:00.000","N","2020-09-14T00:00:00.000","2022-09-15T00:00:00.000","2020-09-11T00:00:00.000","2020-09-14T00:00:00.000","AAC","2022-08-09T00:00:00.000","24","42.007760138","-87.668123804","
,  
(42.00776013813342, -87.66812380381613)"
"56282-20240316","2949185","57719","1","LOVERDE CONSTRUCTION INC","LOVERDE CONSTRUCTION","800 S MILWAUKEE  1ST","WHEELING","IL","60090",,,,,"1010","Limited Business License",,,"56282","RENEW",,"2024-01-15T00:00:00.000","2024-03-21T00:00:00.000","N","2024-03-16T00:00:00.000","2026-03-15T00:00:00.000","2024-03-21T00:00:00.000","2024-03-22T00:00:00.000","AAI",,,,,
"2699258-20220716","2849724","464230","1","PMUTOO, INC.","PICK ME UP CAFE","4882 N CLARK ST 1","CHICAGO","IL","60640","47","30","47-30","20","1475","Consumption on Premises - Incidental Activity","638","Consumption of Liquor on Premises","2699258","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"31","41.971279886","-87.667915428","
,  
(41.9712798856542, -87.66791542761221)"
"2709506-20220316","2830304","465765","1","BRUCE FINKELMAN","BRUCE FINKELMAN","[REDACTED FOR PRIVACY]","CHICAGO","IL","60622","1","15","1-15","12","4404","Regulated Business License","982","Vacation Rental Building Containing Two to Four Dwelling Units For Transient Occupancy","2709506","RENEW",,"2022-01-15T00:00:00.000","2022-05-13T00:00:00.000","N","2022-03-16T00:00:00.000","2024-03-15T00:00:00.000","2022-05-13T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,,,
"32989-20200416","2714266","32271","1","FANTASY AMUSEMENT CO., INC.","FANTASY AMUSEMENTS","629 N FORREST   GROUN","ARLINGTON HEIGHTS","IL","60004",,,,,"1010","Limited Business License",,,"32989","RENEW",,"2020-02-15T00:00:00.000","2021-09-28T00:00:00.000","N","2020-04-16T00:00:00.000","2022-04-15T00:00:00.000","2021-09-28T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,,,
"2043430-20220716","2848327","354956","1","GABE'S CONSTRUCTION CO., INC.","GABE'S CONSTRUCTION CO., INC.","4804 N 40TH ST","SHEBOYGAN","WI","53083",,,,,"1010","Limited Business License",,,"2043430","RENEW",,"2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,,,
"2299358-20220716","2848260","353470","1","SONA TANCUN, INC.","L.A. TAN","2010 N DAMEN AVE 1 C","CHICAGO","IL","60647","32","5","32-5","14","4404","Regulated Business License","827","Tanning Facility","2299358","RENEW",,"2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"33","41.918105342","-87.677780539","
,  
(41.91810534240852, -87.67778053878558)"
"1473123-20231216","2935986","271784","1","WESTERN OGDEN FOOD CORP","DUNKIN DONUTS/BASKIN ROBBINS","2401 W OGDEN AVE","CHICAGO","IL","60608","28","53","28-53","10","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1473123","RENEW",,"2023-10-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-12-16T00:00:00.000","2025-12-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.86464673","-87.686002512","
,  
(41.86464672961594, -87.68600251219546)"
"2283835-20220716","2848708","384555","1","ENGELS P JIMENEZ","PURO CORTE","1257 N PULASKI RD 1ST F FRONT","CHICAGO","IL","60651","37","4","37-4","25","1010","Limited Business License","894","Hair Services","2283835","RENEW",,"2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.904362059","-87.726196345","
,  
(41.904362059005976, -87.72619634529613)"
"1423622-20071116","1857765","69919","1","ASI","ASI","2619 W ARMITAGE AVE","CHICAGO","IL","60647","1","34","1-34","14","1010","Limited Business License",,,"1423622","RENEW",,"2007-09-21T00:00:00.000","2007-11-05T00:00:00.000","N","2007-11-16T00:00:00.000","2009-11-15T00:00:00.000","2007-11-05T00:00:00.000","2007-11-06T00:00:00.000","AAI",,,"41.917414034","-87.693157269","
,  
(41.91741403440192, -87.69315726893016)"
"2208877-20220716","2848276","354243","1","GREATLAKES ARCHITECTURAL MILLWORKS, LLC","GREATLAKES ARCHITECTURAL MILLWORKS, LLC","2135 W FULTON ST 1ST","CHICAGO","IL","60612","27","27","27-27","12","4404","Regulated Business License","673","Home Repair Services","2208877","RENEW",,"2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.886604219","-87.680644642","
,  
(41.88660421942983, -87.6806446416356)"
"1892674-20220716","2846709","19852","4","HICKS ENTERPRISES INC","Wendy's","9843 S WESTERN AVE FIRST","CHICAGO","IL","60643","19","2","19-2","22","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1892674","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"20","41.714211932","-87.681709371","
,  
(41.71421193159268, -87.68170937080606)"
"2813697-20220216","2825124","350517","2","MARIA EUGENIA AGUILAR","MARIA EUGENIA AGUILAR","2855 S KARLOV AVE","CHICAGO","IL","60623","22","24","22-24","10","4406","Peddler License","769","Peddler- Retail Sales of General Merchandise, Whole Uncut Fruits/Vegetables, Flowers, Moving Along the Public Way","2813697","RENEW",,"2021-12-15T00:00:00.000","2022-05-16T00:00:00.000","N","2022-02-16T00:00:00.000","2024-02-15T00:00:00.000",,"2022-05-16T00:00:00.000","AAI",,,"41.838907398","-87.726687966","
,  
(41.83890739786162, -87.72668796564217)"
"2846413-20220516","2846413","14172","60","LIZZIE MCNEILL'S, INC.","LIZZIE MCNEILL'S, INC.","400 N MCCLURG CT","CHICAGO","IL","60611","42","31","42-31","18","1476","Special Event Liquor","996","Special Event Beer, Wine & Spirits","2846413","ISSUE","2022-05-13T00:00:00.000","2022-05-13T00:00:00.000","2022-05-13T00:00:00.000","N","2022-05-16T00:00:00.000","2022-05-23T00:00:00.000","2022-05-13T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.889118473","-87.617754877","
,  
(41.88911847301037, -87.61775487651728)"
"50540-20040216","1460979","87007","2","LIFE SPRING HEALTH FOOD, INC","LIFE SPRING HEALTH FOOD","1463 W WEBSTER AVE  1","CHICAGO","IL","60614","32","37","32-37","18","1010","Limited Business License",,,"50540","RENEW",,"2003-12-15T00:00:00.000","2004-01-21T00:00:00.000","N","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2003-12-22T00:00:00.000","2004-03-05T00:00:00.000","AAI",,,"41.921495077","-87.665683225","
,  
(41.92149507688911, -87.66568322462092)"
"2694838-20231016","2928147","463394","1","MARBELLA CORPORATION","MARBELLA CORPORATION","1913 N LECLAIRE AVE 1ST","CHICAGO","IL","60639","36","22","36-22","25","4404","Regulated Business License","602 | 673","Administrative Commercial Office | Home Repair Services","2694838","RENEW",,"2023-08-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-10-16T00:00:00.000","2025-10-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.915494596","-87.752718562","
,  
(41.915494596212106, -87.75271856177733)"
"2850063-20220516","2850063","485849","1","FIT N FIX GOWNS & SUITS LLC","FIT N FIX GOWNS & SUITS LLC","2807 N SOUTHPORT AVE","CHICAGO","IL","60657","32","8","32-8","19","4404","Regulated Business License","631","Clothing Alterations","2850063","ISSUE","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","N","2022-05-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"27","41.932716877","-87.663431192","
,  
(41.93271687723081, -87.66343119181691)"
"2658134-20220816","2851711","6214","2","MORENO'S DISCOUNT LIQUORS, INC.","OSITO'S TAP","2553 S RIDGEWAY AVE 1","CHICAGO","IL","60623","22","13","22-13","10","1006","Retail Food Establishment","781","Sale of Food Prepared Onsite With Dining Area","2658134","RENEW",,"2022-06-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-08-16T00:00:00.000","2024-08-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,"25","41.844597188","-87.718312551","
,  
(41.84459718759861, -87.71831255053898)"
"2205886-20220716","2847325","220845","1","KTKY, INC.","STONY ISLAND MOTEL","9201 S STONY ISLAND AVE","CHICAGO","IL","60617","8","3","8-3","4","4404","Regulated Business License","676","Hotel - 7 or More Sleeping Rooms","2205886","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"50","41.727766454","-87.58487782","
,  
(41.727766453943474, -87.58487781980263)"
"2208522-20220716","2848155","348354","1","SKYWAY MOTEL & SUITES, INC.","SKYWAY MOTEL & SUITES, INC.","9132-9138 S STONY ISLAND AVE 1 & 2","CHICAGO","IL","60617","8","12","8-12","4","4404","Regulated Business License","676","Hotel - 7 or More Sleeping Rooms","2208522","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,"50","41.728626286","-87.585617211","
,  
(41.72862628586091, -87.58561721097931)"
"2411687-20231016","2927159","399488","1","ABC LEARNING CENTER INC.","ABC LEARNING CENTER INC.","401-419 W 95TH ST 1ST","CHICAGO","IL","60628","9","31","9-31","22","1023","Children's Services Facility License","820","Supervision of, and Care for, Children 0-6 Years of Age, During the Day between 6am-9pm","2411687","RENEW",,"2023-08-15T00:00:00.000","2023-08-15T00:00:00.000","N","2023-10-16T00:00:00.000","2025-10-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.721481811","-87.633551382","
,  
(41.72148181092909, -87.63355138248717)"
"2863358-20220809","2863358","488442","1","CARDEN GROUP, INC.","STYLE EXTERIORS BY CORLEY","4905 W 95TH ST","OAK LAWN","IL","60453",,,,,"1010","Limited Business License","914","Roof Repair and Installation","2863358","ISSUE","2022-08-08T00:00:00.000","2022-08-08T00:00:00.000","2022-08-08T00:00:00.000","N","2022-08-09T00:00:00.000","2024-08-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"1337423-20070216","1788939","260245","2","Linde Gas & Equipment Inc","PRAXAIR DISTRIBUTION, INC.","12000  ROOSEVELT RD","HILLSIDE","IL","60162",,,,,"1010","Limited Business License",,,"1337423","RENEW",,"2006-12-20T00:00:00.000","2007-01-29T00:00:00.000","N","2007-02-16T00:00:00.000","2009-05-15T00:00:00.000","2007-01-29T00:00:00.000","2007-01-30T00:00:00.000","AAI",,,,,
"2912845-20231020","2912845","498226","1","KED77, INC.","KEDZIE SHELL","7700-7710 S KEDZIE AVE 1ST","CHICAGO","IL","60652","18","42","18-42","8","1006","Retail Food Establishment","767 | 775","Retail Sales of General Merchandise and Non-Perishable Food | Retail Sales of Perishable Foods","2912845","ISSUE","2023-06-09T00:00:00.000","2023-10-03T00:00:00.000","2023-10-04T00:00:00.000","N","2023-10-20T00:00:00.000","2025-11-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.75335698","-87.70264255","
,  
(41.753356980012015, -87.70264255048964)"
"2560092-20220616","2843059","316510","2","SAMMY S. NG","NG FAMILY MARTIAL ARTS","2515 S ARCHER AVE 1ST","CHICAGO","IL","60608","11","50","11-50","9","1010","Limited Business License","848","Training in The Arts of Combat and Self-Defense, Music, Art, Gymnastics, Dance for Children Under 18 Years of Age (Less Than 40% Children)","2560092","RENEW",,"2022-04-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.846831668","-87.647005122","
,  
(41.84683166758328, -87.64700512151654)"
"2602082-20220716","2849515","428406","1","ACAPULCO BAKERY #2 , INC.","ACAPULCO BAKERY #2","6044 W 63RD ST 1ST","CHICAGO","IL","60638","13","11","13-11","8","1006","Retail Food Establishment","782","Sale of Food Prepared Onsite Without Dining Area","2602082","RENEW",,"2022-05-15T00:00:00.000","2022-05-15T00:00:00.000","N","2022-07-16T00:00:00.000","2024-07-15T00:00:00.000","2022-05-15T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.777938446","-87.773289123","
,  
(41.777938446306344, -87.77328912344171)"
"2791672-20230716","2909673","382594","2","AUDIT SYSTEMS, INC","AUDIT SYSTEMS, INC","1301  SEMINOLE BLVD  155-157","LARGO","FL","33770",,,,,"4404","Regulated Business License","912","Debt Collecting - Administrative Commercial Office","2791672","RENEW",,"2023-05-15T00:00:00.000","2023-05-16T00:00:00.000","N","2023-07-16T00:00:00.000","2025-07-15T00:00:00.000","2023-05-16T00:00:00.000","2023-05-17T00:00:00.000","AAI",,,,,
"2841170-20220516","2841170","347213","2","STEVEN P. MONDISA","M-SQUARE PERMIT EXPEDITERS","2155 N ELSTON AVE 7TH 723","CHICAGO","IL","60614","32","37","32-37","14","4404","Regulated Business License","719 | 738","Professional Consulting (Home Based Business) | Preparation of License, Certificate or Permit Applications For Compensation / Expediter (Home Based Business)","2841170","ISSUE","2022-04-08T00:00:00.000","2022-04-22T00:00:00.000","2022-04-22T00:00:00.000","N","2022-05-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-16T00:00:00.000","2022-05-16T00:00:00.000","AAI",,,"41.920803578","-87.671108962","
,  
(41.92080357763093, -87.67110896225225)"
